"ID","RoleType","Type","ShowID","Name","Des","IconID","FlipID","DefaultRGBA","Label","CanUseInCreate","CoinPrice"
"1134","6","5","13","朴素眉",,"5634",,"0;0;0;255",,"1","500"
"1135","6","5","14","宽横眉",,"5635",,"0;0;0;255",,"0","1000"
"1136","6","5","15","细眉",,"5636",,"98;74;60;255",,"1","500"
"1137","6","5","16","直眉",,"5637",,"0;0;0;255",,"1","500"
"1138","6","5","17","厚直眉",,"5638",,"114;82;56;255",,"1","500"
"1139","6","5","18","黛尾",,"6382",,"255;255;255;255",,"0","3800"
"1140","6","5","19","淡霜",,"6383",,"255;255;255;255",,"0","3800"
"1141","6","5","20","迭雪",,"6384",,"255;255;255;255",,"0","3800"
"1142","6","5","21","雪叶",,"6385",,"255;255;255;255",,"0","3800"
"1143","6","5","22","素牙",,"6386",,"255;255;255;255",,"0","3800"
"1144","6","5","23","湮月",,"7081",,"0;0;0;255",,"0","1000"
"1145","6","5","0","无",,"5815",,"255;255;255;255",,"0","1000"
"1146","6","6","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1147","6","6","1","暖蓉",,"5548",,"240;140;124;255",,"1","500"
"1148","6","6","2","小雅",,"5549",,"222;131;122;255",,"1","500"
"1149","6","6","3","含羞",,"5550",,"230;146;122;255",,"1","500"
"1150","6","6","4","采薇",,"5551",,"231;131;116;255",,"1","500"
"1151","6","6","5","淡舒",,"5552",,"225;125;115;255",,"1","500"
"1152","6","6","6","子衿",,"5553",,"228;115;112;255",,"0","1000"
"1153","6","6","7","刻铭",,"5554",,"240;98;99;255",,"0","1000"
"1154","6","6","8","点妆",,"5555",,"231;101;99;255",,"0","1000"
"1155","6","6","9","酒糟鼻",,"5549",,"222;131;122;255",,"0","1000"
"1156","6","7","1","默认",,"5569",,"163;73;64;255",,"1","0"
"1157","6","7","2","言笑",,"5569",,"163;73;64;255",,"1","300"
"1158","6","7","3","生光",,"5570",,"167;82;75;255",,"1","300"
"1159","6","7","4","初亏",,"5571",,"168;85;84;255",,"1","300"
"1160","6","7","5","伴影",,"5572",,"173;83;79;255",,"1","300"
"1161","6","7","6","解颐",,"5573",,"196;107;97;255",,"1","300"
"1162","6","7","7","少情",,"5574",,"180;81;74;255",,"0","300"
"1163","6","7","8","云兮",,"5575",,"188;105;102;255",,"1","300"
"1164","6","7","9","迷心",,"5576",,"172;105;106;255",,"1","500"
"1165","6","7","10","文静",,"5577",,"182;123;123;255",,"0","300"
"1166","6","8","1","默认",,"5556",,"0;0;0;255",,"1","0"
"1167","6","8","2","剪水",,"5556",,"0;0;0;255",,"1","500"
"1168","6","8","3","星眸",,"5557",,"0;0;0;255",,"1","500"
"1169","6","8","4","秋水",,"5558",,"0;0;0;255",,"1","500"
"1170","6","8","5","横波",,"5559",,"0;0;0;255",,"1","500"
"1171","6","8","6","春水",,"5560",,"0;0;0;255",,"1","500"
"1172","6","8","7","凝睇",,"5561",,"0;0;0;255",,"1","500"
"1173","6","8","8","清泉",,"5562",,"158;194;215;255",,"1","1000"
"1174","6","8","9","悬珠",,"5563",,"0;0;0;255",,"0","1000"
"1175","6","8","10","朗星",,"5564",,"0;0;0;255",,"1","1000"
"1176","6","8","11","点漆",,"5565",,"0;0;0;255",,"1","500"
"1177","6","8","12","桃花",,"5566",,"0;0;0;255",,"0","3800"
"1178","6","8","13","写轮",,"5567",,"0;0;0;255",,"0","3800"
"1179","6","8","14","相印",,"5568",,"0;0;0;255",,"0","3800"
"1180","6","8","0","无",,"5816",,"0;0;0;255",,"1","1000"
"1181","6","9","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1182","6","9","180","翠叶",,"15267","181","90;89;103;255","2","0","1000"
"1183","6","9","182","连星",,"15265","183","173;159;71;255","2","0","1500"
"1184","6","9","184","攀眉",,"15266","185","210;211;213;255","2","0","1500"
"1185","6","9","177","菱花",,"14760","178","255;255;255;255",,"0","2000"
"1186","6","9","179","鳞蛟",,"14761",,"255;255;255;255",,"0","2000"
"1187","6","9","175","浴血",,"14584","176","177;91;82;255",,"0","2000"
"1188","6","9","174","纤云",,"13708",,"177;91;82;255",,"0","500"
"1189","6","9","171","樱D",,"11364",,"185;27;34;255",,"0","1000"
"1190","6","9","172","恋心",,"11365",,"185;27;34;255",,"0","1000"
"1191","6","9","173","胧月夜",,"11368",,"166;78;65;255",,"0","1000"
"1192","6","9","157","逢虎",,"10548",,"0;0;0;255",,"0","1000"
"1193","6","9","158","曼殊沙华",,"10542",,"161;45;51;255",,"0","1000"
"1194","6","9","159","夕燕",,"10545",,"161;45;51;255",,"0","1000"
"1195","6","9","160","灿金",,"10549",,"219;204;123;255",,"0","1000"
"1196","6","9","161","狐说",,"10544",,"255;255;255;255",,"0","1000"
"1197","6","9","162","流金",,"10547",,"219;204;123;255",,"0","1000"
"1198","6","9","163","惊昙",,"10540",,"255;255;255;255",,"0","1000"
"1199","6","9","164","轻羽",,"10550",,"255;255;255;255",,"0","1000"
"1200","6","9","165","鸡爪爪",,"10543",,"0;0;0;255",,"0","1000"
"1201","6","9","166","双星泪",,"10552",,"0;0;0;255",,"0","1000"
"1202","6","9","167","魅星",,"10541",,"0;0;0;255",,"0","1000"
"1203","6","9","168","妖星",,"10546",,"0;0;0;255",,"0","1000"
"1204","6","9","170","魂迷夜",,"10551",,"0;0;0;255",,"0","1000"
"1205","6","9","142","比翼",,"10182",,"243;217;98;255",,"0","1000"
"1206","6","9","143","尘缘",,"10183",,"255;255;255;255",,"0","1000"
"1207","6","9","144","流枫",,"10184",,"240;195;102;255",,"0","1000"
"1208","6","9","145","孔雀舞",,"10185",,"61;111;98;255",,"0","1000"
"1209","6","9","146","天香引",,"10177",,"63;128;169;255",,"0","1000"
"1210","6","9","147","醉花荫",,"10176","152","230;151;171;255",,"0","1000"
"1211","6","9","148","映雪",,"10178","153","255;255;255;255",,"0","1000"
"1212","6","9","149","锦瑟",,"10179",,"174;109;122;255",,"0","1000"
"1213","6","9","150","引仙",,"10180",,"206;193;93;255",,"0","1000"
"1214","6","9","151","怒连心",,"10181",,"0;0;0;255",,"0","1000"
"1215","6","9","131","马王爷",,"8957",,"182;164;114;255",,"0","1000"
"1216","6","9","132","不染",,"8958",,"210;170;162;255",,"0","1000"
"1217","6","9","133","别艳",,"8952",,"110;25;24;255",,"0","1000"
"1218","6","9","134","滴血",,"8960",,"38;31;25;255",,"0","1000"
"1219","6","9","135","狱蛇",,"8959",,"255;255;255;255",,"0","1000"
"1220","6","9","136","昂",,"8955",,"141;30;10;255",,"0","1000"
"1221","6","9","137","帅意贴",,"8956",,"0;0;0;255",,"0","1000"
"1222","6","9","138","慈悲",,"8954",,"224;199;142;255",,"0","1000"
"1223","6","9","139","踪",,"8953","140","248;189;171;255",,"0","1000"
"1224","6","9","141","熊来了",,"8951",,"99;95;94;255",,"0","1000"
"1225","6","9","121","百回叱咤",,"8878",,"0;0;0;255",,"0","1000"
"1226","6","9","122","望空",,"8879",,"167;66;34;255",,"0","1000"
"1227","6","9","123","形伤旧事",,"8880",,"0;0;0;255",,"0","1000"
"1228","6","9","124","残阳里",,"8881",,"187;75;48;255",,"0","1000"
"1229","6","9","125","寒声碎",,"8882",,"255;255;255;255",,"0","1000"
"1230","6","9","126","魔夜挽花",,"8883",,"0;0;0;255",,"0","1000"
"1231","6","9","127","中宵寐",,"8884",,"0;0;0;255",,"0","1000"
"1232","6","9","128","煌煌遗踪",,"8885",,"0;0;0;255",,"0","1000"
"1233","6","9","129","秋寂",,"8887",,"255;255;255;255",,"0","1000"
"1234","6","9","130","戏言峥嵘",,"8886",,"79;60;44;255",,"0","1000"
"1235","6","9","116","枯荣",,"8279",,"255;255;255;255",,"0","3800"
"1236","6","9","117","庭翼",,"8281",,"255;255;255;255",,"0","3800"
"1237","6","9","118","菊踪",,"8282",,"255;255;255;255",,"0","1000"
"1238","6","9","119","荣芳",,"8283",,"255;255;255;255",,"0","1000"
"1239","6","9","120","金莲开",,"8277",,"182;152;102;255",,"0","3800"
"1240","6","9","111","映带",,"7966",,"122;65;120;255",,"0","1000"
"1241","6","9","112","海砂",,"7961",,"144;149;143;255",,"0","1000"
"1242","6","9","113","惊蝶",,"7963",,"127;73;125;255",,"0","1000"
"1243","6","9","114","幽离",,"7965",,"127;73;125;255",,"0","1000"
"1244","6","9","115","湘梅",,"7967",,"166;158;152;255",,"0","1000"
"1245","6","9","109","[六周年特别版]盾舞",,"7090",,"0;0;0;255",,"0","2000"
"1246","6","9","110","祥云",,"7091",,"229;217;209;255",,"0","1000"
"1247","6","9","106","中征",,"6996",,"194;194;194;255",,"0","3800"
"1248","6","9","108","晴敛",,"6997","107","107;108;151;255",,"0","1000"
"1249","6","9","99","碧翠",,"6788","98","61;119;77;255",,"0","1000"
"1250","6","9","100","浅游",,"6789","101","66;127;151;255",,"0","1000"
"1251","6","9","102","绕藤",,"6790","103","115;158;64;255",,"0","1000"
"1252","6","9","104","萤蝶",,"6792","105","81;148;144;255",,"0","3800"
"1253","6","9","86","[五周年特别版]阴阳",,"6260",,"109;115;168;255",,"0","2000"
"1254","6","9","87","[五周年特别版]素问",,"6267","88","93;136;141;255",,"0","2000"
"1255","6","9","89","[五周年特别版]奇门遁甲 ",,"6265","90","33;54;74;255",,"0","2000"
"1256","6","9","91","[五周年特别版]大唐魂",,"6266",,"200;66;61;255",,"0","2000"
"1257","6","9","92","[五周年特别版]妙舞",,"6263",,"194;95;97;255",,"0","2000"
"1258","6","9","93","[五周年特别版]幻蛛",,"6268",,"97;65;96;255",,"0","2000"
"1259","6","9","94","[五周年特别版]剑魄",,"6259",,"237;202;123;255",,"0","2000"
"1260","6","9","95","[五周年特别版]光明火",,"6262",,"148;43;55;255",,"0","2000"
"1261","6","9","96","[五周年特别版]降龙",,"6261","97","52;57;122;255",,"0","2000"
"1262","6","9","1","一点红",,"5683",,"198;89;80;255",,"1","500"
"1263","6","9","2","新蕊",,"5684",,"172;83;90;255",,"1","500"
"1264","6","9","3","冷香",,"5685",,"196;56;97;255",,"1","500"
"1265","6","9","4","锦上",,"5686",,"177;78;62;255",,"1","500"
"1266","6","9","5","六出",,"5688",,"195;77;107;255",,"1","500"
"1267","6","9","6","月夕",,"5692",,"255;255;255;255",,"1","1000"
"1268","6","9","7","戏蝶",,"5697","8","197;110;102;255",,"1","1000"
"1269","6","9","9","恋",,"5698","10","215;99;72;255",,"1","1000"
"1270","6","9","11","国色天香",,"5699","12","246;100;106;255",,"0","1000"
"1271","6","9","13","灼灼",,"5700","14","246;100;106;255",,"1","1000"
"1272","6","9","15","笑春风",,"5701","16","246;100;106;255",,"0","1000"
"1273","6","9","17","清霜醉",,"5702","18","246;212;215;255",,"0","1000"
"1274","6","9","19","纷落",,"5703","20","246;212;215;255",,"0","1000"
"1275","6","9","21","一剪梅",,"5704","22","208;144;139;255",,"0","1000"
"1276","6","9","23","孤云出岫",,"5709",,"153;37;26;255",,"1","500"
"1277","6","9","24","惊鸿一瞥",,"5710",,"114;48;55;255",,"1","500"
"1278","6","9","25","泪",,"5714","154","0;0;0;255",,"1","300"
"1279","6","9","26","无泪",,"5714","155","0;0;0;255",,"1","300"
"1280","6","9","27","美人痣",,"5714","156","0;0;0;255",,"1","300"
"1281","6","9","28","奈何",,"5706","29","0;0;0;255",,"1","500"
"1282","6","9","30","浮世绘",,"5715",,"95;55;53;255",,"1","500"
"1283","6","9","31","佳人",,"5720","32","255;70;98;255",,"0","1000"
"1284","6","9","33","汗",,"5695",,"90;90;90;255",,"1","500"
"1285","6","9","34","忘忧",,"5721","35","255;255;255;255",,"0","1000"
"1286","6","9","36","怒",,"5717","37","0;0;0;255",,"0","1000"
"1287","6","9","38","喵",,"5713",,"0;0;0;255",,"0","1000"
"1288","6","9","39","黄泉",,"5707","40","119;18;0;255",,"0","1000"
"1289","6","9","41","死",,"5729",,"0;0;0;255",,"0","3800"
"1290","6","9","42","发",,"5727",,"135;3;0;255",,"0","3800"
"1291","6","9","43","囚",,"5728",,"0;0;0;255",,"0","3800"
"1292","6","9","44","玩",,"5730",,"223;0;15;255",,"0","3800"
"1293","6","9","45","腼腆",,"5719",,"204;61;50;255",,"1","500"
"1294","6","9","46","小哈",,"6039",,"255;255;255;255",,"0","3800"
"1295","6","9","47","血仇",,"6041","48","154;35;35;255",,"0","500"
"1296","6","9","49","拆",,"6029",,"210;40;40;255",,"0","3800"
"1297","6","9","50","巴掌",,"6038",,"154;35;35;255",,"0","1000"
"1298","6","9","51","脚印",,"6036",,"0;0;0;255",,"0","3800"
"1299","6","9","52","二郎神",,"6033",,"0;0;0;255",,"0","1000"
"1300","6","9","53","痛扁",,"6028",,"141;102;103;255",,"0","1000"
"1301","6","9","54","芳华",,"6035","55","253;175;175;255",,"0","1000"
"1302","6","9","56","簪缨",,"6034",,"253;175;175;255",,"0","1000"
"1303","6","9","57","霜锋",,"6031",,"109;69;51;255",,"0","500"
"1304","6","9","58","紫蝶",,"6088","59","187;135;187;255",,"0","1000"
"1305","6","9","60","景云",,"6085",,"155;41;24;255",,"0","1000"
"1306","6","9","61","北斗",,"6082",,"203;152;37;255",,"0","1000"
"1307","6","9","62","雀斑",,"6091",,"189;156;135;255",,"0","500"
"1308","6","9","63","入魔",,"6081",,"103;66;53;255",,"0","1000"
"1309","6","9","64","阴符",,"6092","65","51;42;37;255",,"0","1000"
"1310","6","9","66","天目",,"6086",,"90;0;0;255",,"0","1000"
"1311","6","9","67","血瞳",,"6087",,"101;10;9;255",,"0","1000"
"1312","6","9","68","森罗",,"6090","69","177;0;0;255",,"0","1000"
"1313","6","9","70","森罗万象",,"6090",,"177;0;0;255",,"0","3800"
"1314","6","9","71","?鲤",,"6089","72","246;226;238;255",,"0","1000"
"1315","6","9","73","内牛满面",,"6131",,"213;194;185;255",,"0","3800"
"1316","6","9","74","花愁",,"6132",,"0;0;0;255",,"0","1000"
"1317","6","9","75","菱眼",,"6136",,"0;0;0;255",,"0","3800"
"1318","6","9","76","纤横",,"6130",,"70;60;53;255",,"0","1000"
"1319","6","9","77","有凤来仪",,"6127",,"184;11;0;255",,"0","3800"
"1320","6","9","78","狠戾",,"6133",,"173;129;107;255",,"0","3800"
"1321","6","9","79","习目",,"6135","80","0;0;0;255",,"0","3800"
"1322","6","9","81","羽目",,"6135",,"0;0;0;255",,"0","3800"
"1323","6","9","82","鬼面",,"6128",,"175;33;16;255",,"0","1000"
"1324","6","9","83","邪魅",,"6134",,"0;0;0;255",,"0","3800"
"1325","6","9","84","蜈蚣",,"6129","85","0;0;0;255",,"0","3800"
"1326","6","10","0","默认",,"5569",,"163;73;64;255",,"1","0"
"1327","6","10","1","莹砂",,"5569",,"163;73;64;255",,"0","2000"
"1328","6","10","2","凝心",,"5569",,"163;73;64;255",,"0","2000"
"1329","6","10","3","烁晶",,"5569",,"163;73;64;255",,"0","2000"
"1330","6","10","4","落雪",,"5569",,"163;73;64;255",,"0","2000"
"1331","6","10","5","星芒",,"5569",,"163;73;64;255",,"0","2000"
"1332","6","10","6","月辰",,"5569",,"163;73;64;255",,"0","2000"
"1333","6","10","7","惜春",,"5569",,"163;73;64;255",,"0","2000"
"1334","6","11","0","默认",,"5569",,"163;73;64;255",,"1","0"
"1335","6","11","1","叠涂_1",,"5569",,"163;73;64;255",,"0","1000"
"1336","6","11","2","叠涂_2",,"5569",,"163;73;64;255",,"0","1000"
"1337","6","11","3","叠涂_3",,"5569",,"163;73;64;255",,"0","1000"
"1338","6","11","4","叠涂_4",,"5569",,"163;73;64;255",,"0","1000"
"1339","6","12","0","默认",,"5569",,"163;73;64;255",,"1","0"
"1340","6","12","2","倾妃",,"5569",,"163;73;64;255",,"0","2000"
"1341","6","13","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1342","6","13","1","蝶翼・底",,"13778",,"255;255;255;255",,"0","700"
"1343","6","13","2","流火・底",,"13779",,"255;255;255;255",,"0","700"
"1344","6","13","3","霜尘・底",,"13780",,"255;255;255;255",,"0","700"
"1345","6","13","4","星雪・底",,"13781",,"255;255;255;255",,"0","700"
"1346","6","13","5","灵犀・底",,"13782",,"255;255;255;255",,"0","700"
"1347","6","13","6","谜影・底",,"14562",,"255;255;255;255",,"0","700"
"1348","6","13","7","沧尘・底",,"14565",,"255;255;255;255",,"0","700"
"1349","6","13","8","轻扬・底",,"14754",,"255;255;255;255",,"0","700"
"1350","6","13","9","绛尾・底",,"14755",,"255;255;255;255",,"0","700"
"1351","6","13","10","青枝・底",,"15253",,"255;255;255;255","2","0","700"
"1352","6","13","11","潮生・底",,"15254",,"255;255;255;255","2","0","700"
"1353","6","13","12","猫儿・底",,"15255",,"255;255;255;255","2","0","700"
"1354","6","14","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1355","6","14","1","蝶翼・叠",,"13783",,"255;255;255;255",,"0","700"
"1356","6","14","2","流火・叠",,"13784",,"255;255;255;255",,"0","700"
"1357","6","14","3","霜尘・叠",,"13785",,"255;255;255;255",,"0","700"
"1358","6","14","4","星雪・叠",,"13786",,"255;255;255;255",,"0","700"
"1359","6","14","5","灵犀・叠",,"13787",,"255;255;255;255",,"0","700"
"1360","6","14","6","谜影・叠",,"14563",,"255;255;255;255",,"0","700"
"1361","6","14","7","沧尘・叠",,"14566",,"255;255;255;255",,"0","700"
"1362","6","14","8","轻扬・叠",,"14756",,"255;255;255;255",,"0","700"
"1363","6","14","9","绛尾・叠",,"14757",,"255;255;255;255",,"0","700"
"1364","6","14","10","青枝・叠",,"15253",,"255;255;255;255","2","0","700"
"1365","6","14","11","潮生・叠",,"15254",,"255;255;255;255","2","0","700"
"1366","6","14","12","猫儿・叠",,"15255",,"255;255;255;255","2","0","700"
"1367","6","15","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1368","6","15","1","蝶翼・晕",,"13788",,"255;255;255;255",,"0","700"
"1369","6","15","2","流火・晕",,"13789",,"255;255;255;255",,"0","700"
"1370","6","15","3","霜尘・晕",,"13790",,"255;255;255;255",,"0","700"
"1371","6","15","4","星雪・晕",,"13791",,"255;255;255;255",,"0","700"
"1372","6","15","5","灵犀・晕",,"13792",,"255;255;255;255",,"0","700"
"1373","6","15","6","谜影・晕",,"14564",,"255;255;255;255",,"0","700"
"1374","6","15","7","沧尘・晕",,"14567",,"255;255;255;255",,"0","700"
"1375","6","15","8","轻扬・晕",,"14758",,"255;255;255;255",,"0","700"
"1376","6","15","9","绛尾・晕",,"14759",,"255;255;255;255",,"0","700"
"1377","6","15","10","青枝・晕",,"15253",,"255;255;255;255","2","0","700"
"1378","6","15","11","潮生・晕",,"15254",,"255;255;255;255","2","0","700"
"1379","6","15","12","猫儿・晕",,"15255",,"255;255;255;255","2","0","700"
"1380","6","17","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1381","6","17","1","六围",,"13805",,"255;255;255;255",,"0","700"
"1382","6","17","2","情缠",,"13806",,"255;255;255;255",,"0","700"
"1383","6","17","3","覆雪",,"13807",,"255;255;255;255",,"0","700"
"1384","6","17","4","星罗",,"13808",,"255;255;255;255",,"0","700"
"1385","6","17","5","夜辰",,"13809",,"255;255;255;255",,"0","700"
"1386","6","17","6","碎叶",,"13810",,"255;255;255;255",,"0","700"
"1387","6","17","7","蝶变",,"13811",,"255;255;255;255",,"0","700"
"1388","6","18","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1389","6","18","1","六围",,"13805",,"255;255;255;255",,"0","700"
"1390","6","18","2","情缠",,"13806",,"255;255;255;255",,"0","700"
"1391","6","18","3","覆雪",,"13807",,"255;255;255;255",,"0","700"
"1392","6","18","4","星罗",,"13808",,"255;255;255;255",,"0","700"
"1393","6","18","5","夜辰",,"13809",,"255;255;255;255",,"0","700"
"1394","6","18","6","碎叶",,"13810",,"255;255;255;255",,"0","700"
"1395","6","18","7","蝶变",,"13811",,"255;255;255;255",,"0","700"
"1396","6","19","0","默认",,"5815",,"255;255;255;255",,"1","0"
"1397","6","19","1","六围",,"13805",,"255;255;255;255",,"0","700"
"1398","6","19","2","情缠",,"13806",,"255;255;255;255",,"0","700"
"1399","6","19","3","覆雪",,"13807",,"255;255;255;255",,"0","700"
"1400","6","19","4","星罗",,"13808",,"255;255;255;255",,"0","700"
"1401","6","19","5","夜辰",,"13809",,"255;255;255;255",,"0","700"
"1402","6","19","6","碎叶",,"13810",,"255;255;255;255",,"0","700"
"1403","6","19","7","蝶变",,"13811",,"255;255;255;255",,"0","700"
,"1","9","10",,,,,,,"1","500"
,"1","9","12",,,,,,,"1","500"
,"1","9","15",,,,,,,"0","500"
,"1","9","17",,,,,,,"1","1000"
,"1","9","19",,,,,,,"0","1000"
,"1","9","21",,,,,,,"0","1000"
,"1","9","23",,,,,,,"0","1000"
,"1","9","26",,,,,,,"1","500"
,"1","9","28",,,,,,,"1","500"
,"1","9","30",,,,,,,"0","1000"
,"1","9","35",,,,,,,"0","3800"
,"1","9","44",,,,,,,"0","3800"
,"1","9","47",,,,,,,"0","3800"
,"1","9","49",,,,,,,"0","3800"
,"1","9","51",,,,,,,"0","3800"
,"1","9","53",,,,,,,"0","1000"
,"1","9","55",,,,,,,"0","3800"
,"1","9","61",,,,,,,"0","500"
,"1","9","66",,,,,,,"0","500"
,"1","9","71",,,,,,,"0","3800"
,"1","9","77",,,,,,,"0","500"
,"1","9","80",,,,,,,"0","1000"
,"1","9","84",,,,,,,"0","1000"
,"1","9","91",,,,,,,"0","3800"
,"1","9","94",,,,,,,"0","3800"
,"1","9","101",,,,,,,"0","2000"
,"1","9","103",,,,,,,"0","2000"
,"1","9","110",,,,,,,"0","2000"
,"1","9","112",,,,,,,"0","3800"
,"1","9","116",,,,,,,"0","1000"
,"1","9","149",,,,,,,"0","1000"
,"1","9","155",,,,,,,"0","1000"
,"1","9","160",,,,,,,"0","1000"
,"1","9","164",,,,,,,"1","300"
,"1","9","166",,,,,,,"1","300"
,"1","9","168",,,,,,,"1","300"
,"1","9","187",,,,,,,"0","2000"
,"1","9","189",,,,,,,"0","2000"
,"1","9","192",,,,,,,"0","1000"
,"1","9","194",,,,,,,"0","1500"
,"1","9","196",,,,,,,"0","1500"
,"1","16","0",,,,,,,"1","0"
,"1","16","1",,,,,,,"0","700"
,"1","20","0",,,,,,,"1","0"
,"1","20","1",,,,,,,"0","700"
,"2","9","11",,,,,,,"1","1000"
,"2","9","13",,,,,,,"1","1000"
,"2","9","15",,,,,,,"0","1000"
,"2","9","17",,,,,,,"1","1000"
,"2","9","19",,,,,,,"0","1000"
,"2","9","21",,,,,,,"0","1000"
,"2","9","23",,,,,,,"0","1000"
,"2","9","25",,,,,,,"0","1000"
,"2","9","30",,,,,,,"0","1000"
,"2","9","34",,,,,,,"1","500"
,"2","9","36",,,,,,,"0","1000"
,"2","9","45",,,,,,,"0","1000"
,"2","9","47",,,,,,,"0","500"
,"2","9","54",,,,,,,"0","1000"
,"2","9","60",,,,,,,"0","1000"
,"2","9","65",,,,,,,"0","1000"
,"2","9","69",,,,,,,"0","1000"
,"2","9","72",,,,,,,"0","1000"
,"2","9","80",,,,,,,"0","3800"
,"2","9","85",,,,,,,"0","3800"
,"2","9","88",,,,,,,"0","2000"
,"2","9","90",,,,,,,"0","2000"
,"2","9","97",,,,,,,"0","2000"
,"2","9","98",,,,,,,"0","1000"
,"2","9","101",,,,,,,"0","1000"
,"2","9","103",,,,,,,"0","1000"
,"2","9","105",,,,,,,"0","3800"
,"2","9","107",,,,,,,"0","1000"
,"2","9","142",,,,,,,"0","1000"
,"2","9","151",,,,,,,"0","1000"
,"2","9","155",,,,,,,"0","1000"
,"2","9","156",,,,,,,"1","300"
,"2","9","157",,,,,,,"1","300"
,"2","9","158",,,,,,,"1","300"
,"2","9","178",,,,,,,"0","2000"
,"2","9","180",,,,,,,"0","2000"
,"2","9","183",,,,,,,"0","1000"
,"2","9","185",,,,,,,"0","1500"
,"2","9","187",,,,,,,"0","1500"
,"2","16","0",,,,,,,"1","0"
,"2","16","1",,,,,,,"0","700"
,"2","20","0",,,,,,,"1","0"
,"2","20","1",,,,,,,"0","700"
,"5","9","9",,,,,,,"1","1000"
,"5","9","11",,,,,,,"0","1000"
,"5","9","13",,,,,,,"0","1000"
,"5","9","15",,,,,,,"0","1000"
,"5","9","17",,,,,,,"1","500"
,"5","9","19",,,,,,,"0","1000"
,"5","9","24",,,,,,,"0","3800"
,"5","9","29",,,,,,,"0","1000"
,"5","9","32",,,,,,,"0","1000"
,"5","9","38",,,,,,,"0","3800"
,"5","9","41",,,,,,,"0","3800"
,"5","9","43",,,,,,,"0","3800"
,"5","9","45",,,,,,,"1","500"
,"5","9","47",,,,,,,"1","500"
,"5","9","52",,,,,,,"0","500"
,"5","9","60",,,,,,,"0","1000"
,"5","9","64",,,,,,,"0","1000"
,"5","9","68",,,,,,,"0","500"
,"5","9","71",,,,,,,"0","1000"
,"5","9","75",,,,,,,"0","1000"
,"5","9","78",,,,,,,"0","1000"
,"5","9","86",,,,,,,"0","3800"
,"5","9","91",,,,,,,"0","3800"
,"5","9","94",,,,,,,"0","2000"
,"5","9","96",,,,,,,"0","2000"
,"5","9","104",,,,,,,"0","2000"
,"5","9","106",,,,,,,"0","3800"
,"5","9","108",,,,,,,"0","1000"
,"5","9","141",,,,,,,"0","1000"
,"5","9","149",,,,,,,"0","1000"
,"5","9","151",,,,,,,"0","1000"
,"5","9","156",,,,,,,"1","300"
,"5","9","158",,,,,,,"1","300"
,"5","9","160",,,,,,,"1","300"
,"5","9","179",,,,,,,"0","2000"
,"5","9","181",,,,,,,"0","2000"
,"5","9","184",,,,,,,"0","1000"
,"5","9","186",,,,,,,"0","1500"
,"5","9","188",,,,,,,"0","1500"
,"5","16","0",,,,,,,"1","0"
,"5","16","1",,,,,,,"0","700"
,"5","20","0",,,,,,,"1","0"
,"5","20","1",,,,,,,"0","700"
,"6","9","8",,,,,,,"1","1000"
,"6","9","10",,,,,,,"1","1000"
,"6","9","12",,,,,,,"0","1000"
,"6","9","14",,,,,,,"1","1000"
,"6","9","16",,,,,,,"0","1000"
,"6","9","18",,,,,,,"0","1000"
,"6","9","20",,,,,,,"0","1000"
,"6","9","22",,,,,,,"0","1000"
,"6","9","29",,,,,,,"1","500"
,"6","9","32",,,,,,,"0","1000"
,"6","9","35",,,,,,,"0","1000"
,"6","9","37",,,,,,,"0","1000"
,"6","9","40",,,,,,,"0","1000"
,"6","9","48",,,,,,,"0","500"
,"6","9","55",,,,,,,"0","1000"
,"6","9","59",,,,,,,"0","1000"
,"6","9","65",,,,,,,"0","1000"
,"6","9","69",,,,,,,"0","1000"
,"6","9","72",,,,,,,"0","1000"
,"6","9","80",,,,,,,"0","3800"
,"6","9","85",,,,,,,"0","3800"
,"6","9","88",,,,,,,"0","2000"
,"6","9","90",,,,,,,"0","2000"
,"6","9","97",,,,,,,"0","2000"
,"6","9","98",,,,,,,"0","1000"
,"6","9","101",,,,,,,"0","1000"
,"6","9","103",,,,,,,"0","1000"
,"6","9","105",,,,,,,"0","3800"
,"6","9","107",,,,,,,"0","1000"
,"6","9","140",,,,,,,"0","1000"
,"6","9","152",,,,,,,"0","1000"
,"6","9","153",,,,,,,"0","1000"
,"6","9","154",,,,,,,"1","300"
,"6","9","155",,,,,,,"1","300"
,"6","9","156",,,,,,,"1","300"
,"6","9","176",,,,,,,"0","2000"
,"6","9","178",,,,,,,"0","2000"
,"6","9","181",,,,,,,"0","1000"
,"6","9","183",,,,,,,"0","1500"
,"6","9","185",,,,,,,"0","1500"
,"6","16","0",,,,,,,"1","0"
,"6","16","1",,,,,,,"0","700"
,"6","20","0",,,,,,,"1","0"
,"6","20","1",,,,,,,"0","700"
