ID	RoleType	Type	ShowID	Name	IconID	DefaultRGBA	Label
2163	6	11	13	惜春	19946		
2164	6	11	14	惜春·半	19947		
2165	6	12	0	默认	19790		
2166	6	12	1	彷	20375		
2167	6	12	2	景	20376		
2168	6	12	3	幻	20377		
2169	6	12	4	朱	20378		
2170	6	12	5	赐	20379		
2171	6	12	6	霖	20380		
2172	6	12	7	玄	20381		
2173	6	12	8	绔	20382		
2174	6	12	9	晓	20383		
2175	6	12	10	砂	20384		
2176	6	12	11	虞	20385		
2177	6	12	12	心	20386		
2178	6	12	13	飒	20387		
2179	6	12	14	缤	20388		
2180	6	12	15	闻	20389		
2181	6	12	16	惑	20390		
2182	6	12	17	丝	20391		
2183	6	12	18	嶂	20392		
2184	6	12	19	魍	20393		
2185	6	12	20	寐	20394		
2186	6	13	0	默认	19790		
2187	6	13	1	皓	19814		
2188	6	13	2	昼	19815		
2189	6	13	3	晗	19816		
2190	6	13	4	曦	19817		
2191	6	13	5	曜	19818		
2192	6	13	6	旭	19819		
2193	6	13	7	晟	19820		
2194	6	13	8	辉	19821		
2195	6	13	9	煜	19822		
2196	6	13	10	炫	19823		
2197	6	13	11	娑	19824		
2198	6	13	12	皎	19825		
2199	6	13	13	白	19826		
2200	6	13	14	熠	19827		
2201	6	14	1	默认	19776	197;114;109;255	
2202	6	14	2	泛舟	19776	197;114;109;255	
2203	6	14	3	情笺	19777	197;114;109;255	
2204	6	14	4	青梅	19778	197;114;109;255	
2205	6	14	5	行露	19779	197;114;109;255	
2206	6	14	6	霞晚	19780	197;114;109;255	
2207	6	14	7	尘尽	19781	197;114;109;255	
2208	6	14	8	多愁	19782	197;114;109;255	
2209	6	14	9	婆娑	19783	197;114;109;255	
2210	6	14	10	疏狂	19784	197;114;109;255	
2211	6	14	11	紫烟	19785	197;114;109;255	
2212	6	14	12	萤火	19786	197;114;109;255	
2213	6	14	13	燕归	19787	197;114;109;255	
2214	6	14	14	别情	19788	197;114;109;255	
2215	6	14	15	幽阑	19789	197;114;109;255	
2216	6	15	0	默认	21337		
2217	6	15	1	清秋·底	20671		
2218	6	15	2	珠玉·底	20672		
2219	6	15	3	暗香·底	20673		
2220	6	15	4	脂扣·底	20674		
2221	6	15	5	寄情·底	20675		
2222	6	15	6	嫣染·底	20676		
2223	6	15	7	子衿·底	20677		
2224	6	15	8	鹿鸣·底	20678		
2225	6	15	9	潋滟·底	20679		
2226	6	15	10	韶光·底	20680		
2227	6	16	0	默认	21337		
2228	6	16	1	清秋·叠	20697		
2229	6	16	2	珠玉·叠	20698		
2230	6	16	3	暗香·叠	20699		
2231	6	16	4	脂扣·叠	20700		
2232	6	16	5	寄情·叠	20701		
2233	6	16	6	嫣染·叠	20702		
2234	6	16	7	子衿·叠	20703		
2235	6	16	8	鹿鸣·叠	20704		
2236	6	16	9	潋滟·叠	20705		
2237	6	16	10	韶光·叠	20706		
2238	6	17	0	默认	21337		
2239	6	17	1	清秋·晕	20723		
2240	6	17	2	珠玉·晕	20724		
2241	6	17	3	暗香·晕	20725		
2242	6	17	4	脂扣·晕	20726		
2243	6	17	5	寄情·晕	20727		
2244	6	17	6	嫣染·晕	20728		
2245	6	17	7	子衿·晕	20729		
2246	6	17	8	鹿鸣·晕	20730		
2247	6	17	9	潋滟·晕	20731		
2248	6	17	10	韶光·晕	20732		
2249	6	18	0	默认	21337		
2250	6	18	1	鹊桥	20749		
2251	6	18	2	重楼	20750		
2252	6	18	3	飞流	20751		
2253	6	18	4	涟光	20752		
2254	6	18	5	不移	20753		
2255	6	18	6	云州	20754		
2256	6	18	7	小憩	20755		
2257	6	18	8	回首	20756		
2258	6	18	9	清风	20757		
2259	6	18	10	惊鸿	20758		
2260	6	19	0	默认	19790		
2261	6	19	1	六围	19948		
2262	6	19	2	情缠	19949		
2263	6	19	3	覆雪	19950		
2264	6	19	4	星罗	19951		
2265	6	19	5	夜辰	19952		
2266	6	19	6	碎叶	19953		
2267	6	19	7	蝶变	19954		
2268	6	20	0	默认	19790		
2269	6	20	1	六围	19948		
2270	6	20	2	情缠	19949		
2271	6	20	3	覆雪	19950		
2272	6	20	4	星罗	19951		
2273	6	20	5	夜辰	19952		
2274	6	20	6	碎叶	19953		
2275	6	20	7	蝶变	19954		
2276	6	21	0	默认	19790		
2277	6	21	1	六围	19948		
2278	6	21	2	情缠	19949		
2279	6	21	3	覆雪	19950		
2280	6	21	4	星罗	19951		
2281	6	21	5	夜辰	19952		
2282	6	21	6	碎叶	19953		
2283	6	21	7	蝶变	19954		
2284	6	22	0	默认	19790		
2285	6	22	1	六围	19948		
2286	6	22	2	情缠	19949		
2287	6	22	3	覆雪	19950		
2288	6	22	4	星罗	19951		
2289	6	22	5	夜辰	19952		
2290	6	22	6	碎叶	19953		
2291	6	22	7	蝶变	19954		
2292	6	23	0	默认	19792		
2293	6	23	1	玉门·长	19792		
2294	6	23	2	玉门·短	19793		
2295	6	23	3	丛云·长	19794		
2296	6	23	4	丛云·短	19795		
2297	6	23	5	暗雪·长	19796		
2298	6	23	6	暗雪·短	19797		
2299	6	23	7	缥缈·长	19798		
2300	6	23	8	缥缈·短	19799		
2301	6	23	9	山色·长	19800		
2302	6	23	10	山色·短	19801		
2303	6	23	11	秋池·长	19802		
2304	6	23	12	秋池·短	19803		
2305	6	24	0	默认	20003		
2306	6	24	1	镜	20003		
2307	6	24	2	影	20004		
2308	6	24	3	夕	20005		
2309	6	24	4	溟	20006		
2310	6	24	5	暮	20007		
2311	6	24	6	霭	20008		
2312	6	24	7	白	20009		
2313	6	24	8	濛	20010		
2314	6	24	9	灵	20011		
2315	6	25	0	默认	20003		
2316	6	25	1	镜	20003		
2317	6	25	2	影	20004		
2318	6	25	3	夕	20005		
2319	6	25	4	溟	20006		
2320	6	25	5	暮	20007		
2321	6	25	6	霭	20008		
2322	6	25	7	白	20009		
2323	6	25	8	濛	20010		
2324	6	25	9	灵	20011		
2325	6	26	0	默认	20947		
2326	6	26	1	云霞	19992	220;181;164;255	
2327	6	26	2	云庭	19993	220;181;164;255	
2328	6	26	3	云簇	19994	220;181;164;255	
2329	6	26	4	云涟	19995	220;181;164;255	
2330	6	26	5	云轻	19996	220;181;164;255	
2331	6	26	6	云舫	19997	220;181;164;255	
2332	6	26	7	云舒	19998	220;181;164;255	
2333	6	26	8	云景	19999	220;181;164;255	
2334	6	27	0	云颊	21060		
2335	6	27	1	关雎	21061		
2336	6	27	2	采萍	21062		
2337	6	27	3	桃夭	21063		
2338	6	27	4	式微	21064		
2339	6	27	5	桑中	21065		
2340	6	27	6	有狐	21066		
2341	6	27	7	晨风	21067		
2342	6	27	8	蒹葭	21068		
2343	6	27	9	小山	21069		
2344	6	27	10	玉藻	21070		
2345	6	27	11	白华	21071		
2346	6	27	12	简夕	21072		
2347	6	27	13	伐檀	21073		
2348	6	27	14	无衣	21074		
2349	6	27	15	杜若	21075		
2350	6	27	16	芳草	21076		
2351	6	28	1	默认	20795	255;255;255;255	
2352	6	28	2	停云	20795		
2353	6	28	3	流风	20796		
2354	6	28	4	小楼	20797		
2355	6	28	5	暮霭	20798		
2356	6	28	6	清欢	20799		
2357	6	28	7	迷途	20800		
2358	6	28	8	叠峦	20801		
2359	6	28	9	曲径	20802		
2360	6	28	10	流年	20803		
2361	6	28	11	对影	20804		
2362	6	28	12	风月	20805		
2363	6	28	13	孤云	20806		
2364	6	28	14	濯止	20807		
2365	6	28	15	霁清	20808		
2366	6	28	16	薄雾	20809		
2367	6	28	17	落渊	20810		
2368	6	28	18	出尘	20811		
2369	6	28	19	秭归	20812		
