RoleType	Type	ShowID	ColorID	szName	fMax	fMin	fScale	fColorR	fColorG	fColorB	fColorA
5	13	7	9	ÌìÀ¶	1	0	0	0.219608	0.47451	0.643137	1.0348
5	13	7	10	ÈºÇà	1	0	0	0.290196	0.317647	0.619608	1.0348
5	13	7	11	À¶×Ï	1	0	0	0.345098	0.262745	0.54902	1.0348
5	13	7	12	×Ï	1	0	0	0.384314	0.184314	0.580392	1.0348
5	13	7	13	×Ïºì	1	0	0	0.545098	0.137255	0.470588	1.0348
5	13	7	14	Ãµºì	1	0	0	0.752941	0.152941	0.427451	1.0348
5	13	7	15	·Û×Ï	1	0	0	0.552941	0.384314	0.756863	1.0348
5	13	7	16	Õýºì	1	0	0	0.682353	0.196078	0.180392	1.0348
5	13	7	17	·Ûºì	1	0	0	0.854902	0.462745	0.498039	1.0348
5	13	7	18	·ôÉ«	1	0	0	0.835294	0.509804	0.427451	1.0348
5	13	7	19	°×	1	0	0	0.945098	0.964706	0.972549	1.0348
5	13	7	20	×ØÉ«	1	0	0	0.235294	0	0	1.0348
5	13	7	21	ÂÌÂÌ	1	0	0	0.309804	0.572549	0.211765	1.0348
5	13	8	1	³È	1	0	0	0.764706	0.368627	0.215686	1.0348
5	13	8	2	³Èºì	1	0	0	0.745098	0.262745	0.219608	1.0348
5	13	8	3	·Û½ð	1	0	0	0.886275	0.54902	0.411765	1.0348
5	13	8	4	»Æ	1	0	0	0.917647	0.827451	0.301961	1.0348
5	13	8	5	»ÆÂÌ	1	0	0	0.745098	0.792157	0.054902	1.0348
5	13	8	6	·ÛÂÌ	1	0	0	0.564706	0.890196	0.607843	1.0348
5	13	8	7	ÉîÂÌ	1	0	0	0.164706	0.564706	0.384314	1.0348
5	13	8	8	À¶ÂÌ	1	0	0	0.047059	0.501961	0.517647	1.0348
5	13	8	9	ÌìÀ¶	1	0	0	0.219608	0.47451	0.643137	1.0348
5	13	8	10	ÈºÇà	1	0	0	0.290196	0.317647	0.619608	1.0348
5	13	8	11	À¶×Ï	1	0	0	0.345098	0.262745	0.54902	1.0348
5	13	8	12	×Ï	1	0	0	0.384314	0.184314	0.580392	1.0348
5	13	8	13	×Ïºì	1	0	0	0.545098	0.137255	0.470588	1.0348
5	13	8	14	Ãµºì	1	0	0	0.752941	0.152941	0.427451	1.0348
5	13	8	15	·Û×Ï	1	0	0	0.552941	0.384314	0.756863	1.0348
5	13	8	16	Õýºì	1	0	0	0.682353	0.196078	0.180392	1.0348
5	13	8	17	·Ûºì	1	0	0	0.854902	0.462745	0.498039	1.0348
5	13	8	18	·ôÉ«	1	0	0	0.835294	0.509804	0.427451	1.0348
5	13	8	19	°×	1	0	0	0.945098	0.964706	0.972549	1.0348
5	13	8	20	×ØÉ«	1	0	0	0.235294	0	0	1.0348
5	13	8	21	ÂÌÂÌ	1	0	0	0.309804	0.572549	0.211765	1.0348
5	13	9	1	³È	1	0	0	0.764706	0.368627	0.215686	1.0348
5	13	9	2	³Èºì	1	0	0	0.745098	0.262745	0.219608	1.0348
5	13	9	3	·Û½ð	1	0	0	0.886275	0.54902	0.411765	1.0348
5	13	9	4	»Æ	1	0	0	0.917647	0.827451	0.301961	1.0348
5	13	9	5	»ÆÂÌ	1	0	0	0.745098	0.792157	0.054902	1.0348
5	13	9	6	·ÛÂÌ	1	0	0	0.564706	0.890196	0.607843	1.0348
5	13	9	7	ÉîÂÌ	1	0	0	0.164706	0.564706	0.384314	1.0348
5	13	9	8	À¶ÂÌ	1	0	0	0.047059	0.501961	0.517647	1.0348
5	13	9	9	ÌìÀ¶	1	0	0	0.219608	0.47451	0.643137	1.0348
5	13	9	10	ÈºÇà	1	0	0	0.290196	0.317647	0.619608	1.0348
5	13	9	11	À¶×Ï	1	0	0	0.345098	0.262745	0.54902	1.0348
5	13	9	12	×Ï	1	0	0	0.384314	0.184314	0.580392	1.0348
5	13	9	13	×Ïºì	1	0	0	0.545098	0.137255	0.470588	1.0348
5	13	9	14	Ãµºì	1	0	0	0.752941	0.152941	0.427451	1.0348
5	13	9	15	·Û×Ï	1	0	0	0.552941	0.384314	0.756863	1.0348
5	13	9	16	Õýºì	1	0	0	0.682353	0.196078	0.180392	1.0348
5	13	9	17	·Ûºì	1	0	0	0.854902	0.462745	0.498039	1.0348
5	13	9	18	·ôÉ«	1	0	0	0.835294	0.509804	0.427451	1.0348
5	13	9	19	°×	1	0	0	0.945098	0.964706	0.972549	1.0348
5	13	9	20	×ØÉ«	1	0	0	0.235294	0	0	1.0348
5	13	9	21	ÂÌÂÌ	1	0	0	0.309804	0.572549	0.211765	1.0348
5	14	1	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	1	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	1	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	1	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	1	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	1	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	1	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	1	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	1	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	1	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	1	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	1	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	1	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	1	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	1	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	1	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	1	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	1	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	1	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	1	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	1	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	2	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	2	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	2	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	2	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	2	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	2	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	2	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	2	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	2	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	2	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	2	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	2	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	2	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	2	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	2	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	2	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	2	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	2	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	2	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	2	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	2	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	3	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	3	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	3	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	3	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	3	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	3	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	3	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	3	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	3	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	3	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	3	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	3	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	3	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	3	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	3	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	3	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	3	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	3	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	3	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	3	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	3	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	4	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	4	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	4	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	4	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	4	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	4	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	4	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	4	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	4	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	4	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	4	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	4	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	4	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	4	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	4	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	4	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	4	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	4	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	4	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	4	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	4	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	5	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	5	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	5	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	5	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	5	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	5	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	5	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	5	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	5	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	5	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	5	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	5	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	5	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	5	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	5	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	5	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	5	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	5	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	5	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	5	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	5	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	6	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	6	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	6	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	6	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	6	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	6	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	6	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	6	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	6	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	6	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	6	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	6	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	6	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	6	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	6	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	6	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	6	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	6	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	6	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	6	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	6	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	7	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	7	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	7	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	7	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	7	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	7	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	7	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	7	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	7	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	7	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	7	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	7	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	7	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	7	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	7	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	7	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	7	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	7	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	7	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	7	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	7	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	8	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	8	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	8	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	8	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	8	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	8	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	8	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	8	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	8	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	8	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	8	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	8	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	8	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	8	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	8	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	8	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	8	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	8	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	8	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	8	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	8	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	14	9	1	³È	1	0	0	0.890196	0.580392	0.407843	1.0348
5	14	9	2	³Èºì	1	0	0	0.882353	0.466667	0.356863	1.0348
5	14	9	3	·Û½ð	1	0	0	0.921569	0.729412	0.603922	1.0348
5	14	9	4	»Æ	1	0	0	0.92549	0.807843	0.262745	1.0348
5	14	9	5	»ÆÂÌ	1	0	0	0.831373	0.862745	0.556863	1.0348
5	14	9	6	·ÛÂÌ	1	0	0	0.686275	0.870588	0.65098	1.0348
5	14	9	7	ÉîÂÌ	1	0	0	0.470588	0.662745	0.32549	1.0348
5	14	9	8	À¶ÂÌ	1	0	0	0.443137	0.72549	0.709804	1.0348
5	14	9	9	ÌìÀ¶	1	0	0	0.392157	0.615686	0.729412	1.0348
5	14	9	10	ÈºÇà	1	0	0	0.537255	0.607843	0.752941	1.0348
5	14	9	11	À¶×Ï	1	0	0	0.533333	0.52549	0.780392	1.0348
5	14	9	12	×Ï	1	0	0	0.54902	0.396078	0.760784	1.0348
5	14	9	13	×Ïºì	1	0	0	0.662745	0.427451	0.815686	1.0348
5	14	9	14	Ãµºì	1	0	0	0.870588	0.376471	0.572549	1.0348
5	14	9	15	·Û×Ï	1	0	0	0.752941	0.647059	0.803922	1.0348
5	14	9	16	Õýºì	1	0	0	0.854902	0.368627	0.305882	1.0348
5	14	9	17	·Ûºì	1	0	0	0.901961	0.670588	0.654902	1.0348
5	14	9	18	·ôÉ«	1	0	0	0.933333	0.768627	0.705882	1.0348
5	14	9	19	°×	1	0	0	0.843137	0.831373	0.843137	1.0348
5	14	9	20	×ØÉ«	1	0	0	0.529412	0.368627	0.313725	1.0348
5	14	9	21	ÂÌÂÌ	1	0	0	0.615686	0.741176	0.396078	1.0348
5	15	1	1	³È	1	0	0	0.839216	0.607843	0.447059	1.0348
5	15	1	2	³Èºì	1	0	0	0.811765	0.443137	0.341176	1.0348
5	15	1	3	·Û½ð	1	0	0	0.901961	0.654902	0.517647	1.0348
5	15	1	4	»Æ	1	0	0	0.886275	0.8	0.32549	1.0348
5	15	1	5	»ÆÂÌ	1	0	0	0.756863	0.8	0.427451	1.0348
5	15	1	6	·ÛÂÌ	1	0	0	0.537255	0.764706	0.529412	1.0348
5	15	1	7	ÉîÂÌ	1	0	0	0.282353	0.619608	0.443137	1.0348
5	15	1	8	À¶ÂÌ	1	0	0	0.364706	0.662745	0.737255	1.0348
5	15	1	9	ÌìÀ¶	1	0	0	0.309804	0.52549	0.607843	1.0348
5	15	1	10	ÈºÇà	1	0	0	0.403922	0.407843	0.643137	1.0348
5	15	1	11	À¶×Ï	1	0	0	0.454902	0.384314	0.729412	1.0348
5	15	1	12	×Ï	1	0	0	0.454902	0.27451	0.784314	1.0348
5	15	1	13	×Ïºì	1	0	0	0.615686	0.364706	0.694118	1.0348
5	15	1	14	Ãµºì	1	0	0	0.745098	0.329412	0.501961	1.0348
5	15	1	15	·Û×Ï	1	0	0	0.701961	0.545098	0.796078	1.0348
5	15	1	16	Õýºì	1	0	0	0.87451	0.352941	0.301961	1.0348
5	15	1	17	·Ûºì	1	0	0	0.882353	0.580392	0.552941	1.0348
5	15	1	18	·ôÉ«	1	0	0	0.87451	0.627451	0.517647	1.0348
5	15	1	19	°×	1	0	0	0.92549	0.909804	0.917647	1.0348
5	15	1	20	×ØÉ«	1	0	0	0.513725	0.360784	0.278431	1.0348
5	15	1	21	ÂÌÂÌ	1	0	0	0.509804	0.780392	0.4	1.0348
5	15	2	1	³È	1	0	0	0.839216	0.607843	0.447059	1.0348
5	15	2	2	³Èºì	1	0	0	0.811765	0.443137	0.341176	1.0348
5	15	2	3	·Û½ð	1	0	0	0.901961	0.654902	0.517647	1.0348
5	15	2	4	»Æ	1	0	0	0.886275	0.8	0.32549	1.0348
5	15	2	5	»ÆÂÌ	1	0	0	0.756863	0.8	0.427451	1.0348
5	15	2	6	·ÛÂÌ	1	0	0	0.537255	0.764706	0.529412	1.0348
5	15	2	7	ÉîÂÌ	1	0	0	0.282353	0.619608	0.443137	1.0348
5	15	2	8	À¶ÂÌ	1	0	0	0.364706	0.662745	0.737255	1.0348
5	15	2	9	ÌìÀ¶	1	0	0	0.309804	0.52549	0.607843	1.0348
5	15	2	10	ÈºÇà	1	0	0	0.403922	0.407843	0.643137	1.0348
5	15	2	11	À¶×Ï	1	0	0	0.454902	0.384314	0.729412	1.0348
5	15	2	12	×Ï	1	0	0	0.454902	0.27451	0.784314	1.0348
5	15	2	13	×Ïºì	1	0	0	0.615686	0.364706	0.694118	1.0348
5	15	2	14	Ãµºì	1	0	0	0.745098	0.329412	0.501961	1.0348
5	15	2	15	·Û×Ï	1	0	0	0.701961	0.545098	0.796078	1.0348
5	15	2	16	Õýºì	1	0	0	0.87451	0.352941	0.301961	1.0348
5	15	2	17	·Ûºì	1	0	0	0.882353	0.580392	0.552941	1.0348
5	15	2	18	·ôÉ«	1	0	0	0.87451	0.627451	0.517647	1.0348
5	15	2	19	°×	1	0	0	0.92549	0.909804	0.917647	1.0348
5	15	2	20	×ØÉ«	1	0	0	0.513725	0.360784	0.278431	1.0348
5	15	2	21	ÂÌÂÌ	1	0	0	0.509804	0.780392	0.4	1.0348
5	15	3	1	³È	1	0	0	0.839216	0.607843	0.447059	1.0348
5	15	3	2	³Èºì	1	0	0	0.811765	0.443137	0.341176	1.0348
5	15	3	3	·Û½ð	1	0	0	0.901961	0.654902	0.517647	1.0348
5	15	3	4	»Æ	1	0	0	0.886275	0.8	0.32549	1.0348
5	15	3	5	»ÆÂÌ	1	0	0	0.756863	0.8	0.427451	1.0348
5	15	3	6	·ÛÂÌ	1	0	0	0.537255	0.764706	0.529412	1.0348
5	15	3	7	ÉîÂÌ	1	0	0	0.282353	0.619608	0.443137	1.0348
5	15	3	8	À¶ÂÌ	1	0	0	0.364706	0.662745	0.737255	1.0348
5	15	3	9	ÌìÀ¶	1	0	0	0.309804	0.52549	0.607843	1.0348
5	15	3	10	ÈºÇà	1	0	0	0.403922	0.407843	0.643137	1.0348
5	15	3	11	À¶×Ï	1	0	0	0.454902	0.384314	0.729412	1.0348
5	15	3	12	×Ï	1	0	0	0.454902	0.27451	0.784314	1.0348
5	15	3	13	×Ïºì	1	0	0	0.615686	0.364706	0.694118	1.0348
5	15	3	14	Ãµºì	1	0	0	0.745098	0.329412	0.501961	1.0348
5	15	3	15	·Û×Ï	1	0	0	0.701961	0.545098	0.796078	1.0348
5	15	3	16	Õýºì	1	0	0	0.87451	0.352941	0.301961	1.0348
5	15	3	17	·Ûºì	1	0	0	0.882353	0.580392	0.552941	1.0348
5	15	3	18	·ôÉ«	1	0	0	0.87451	0.627451	0.517647	1.0348
5	15	3	19	°×	1	0	0	0.92549	0.909804	0.917647	1.0348
5	15	3	20	×ØÉ«	1	0	0	0.513725	0.360784	0.278431	1.0348
5	15	3	21	ÂÌÂÌ	1	0	0	0.509804	0.780392	0.4	1.0348
5	15	4	1	³È	1	0	0	0.839216	0.607843	0.447059	1.0348
5	15	4	2	³Èºì	1	0	0	0.811765	0.443137	0.341176	1.0348
5	15	4	3	·Û½ð	1	0	0	0.901961	0.654902	0.517647	1.0348
5	15	4	4	»Æ	1	0	0	0.886275	0.8	0.32549	1.0348
5	15	4	5	»ÆÂÌ	1	0	0	0.756863	0.8	0.427451	1.0348
5	15	4	6	·ÛÂÌ	1	0	0	0.537255	0.764706	0.529412	1.0348
5	15	4	7	ÉîÂÌ	1	0	0	0.282353	0.619608	0.443137	1.0348
5	15	4	8	À¶ÂÌ	1	0	0	0.364706	0.662745	0.737255	1.0348
5	15	4	9	ÌìÀ¶	1	0	0	0.309804	0.52549	0.607843	1.0348
5	15	4	10	ÈºÇà	1	0	0	0.403922	0.407843	0.643137	1.0348
5	15	4	11	À¶×Ï	1	0	0	0.454902	0.384314	0.729412	1.0348
5	15	4	12	×Ï	1	0	0	0.454902	0.27451	0.784314	1.0348
5	15	4	13	×Ïºì	1	0	0	0.615686	0.364706	0.694118	1.0348
5	15	4	14	Ãµºì	1	0	0	0.745098	0.329412	0.501961	1.0348
5	15	4	15	·Û×Ï	1	0	0	0.701961	0.545098	0.796078	1.0348
5	15	4	16	Õýºì	1	0	0	0.87451	0.352941	0.301961	1.0348
5	15	4	17	·Ûºì	1	0	0	0.882353	0.580392	0.552941	1.0348
5	15	4	18	·ôÉ«	1	0	0	0.87451	0.627451	0.517647	1.0348
5	15	4	19	°×	1	0	0	0.92549	0.909804	0.917647	1.0348
5	15	4	20	×ØÉ«	1	0	0	0.513725	0.360784	0.278431	1.0348
5	15	4	21	ÂÌÂÌ	1	0	0	0.509804	0.780392	0.4	1.0348
5	15	5	1	³È	1	0	0	0.839216	0.607843	0.447059	1.0348
5	15	5	2	³Èºì	1	0	0	0.811765	0.443137	0.341176	1.0348
5	15	5	3	·Û½ð	1	0	0	0.901961	0.654902	0.517647	1.0348
5	15	5	4	»Æ	1	0	0	0.886275	0.8	0.32549	1.0348
5	15	5	5	»ÆÂÌ	1	0	0	0.756863	0.8	0.427451	1.0348
5	15	5	6	·ÛÂÌ	1	0	0	0.537255	0.764706	0.529412	1.0348
5	15	5	7	ÉîÂÌ	1	0	0	0.282353	0.619608	0.443137	1.0348
5	15	5	8	À¶ÂÌ	1	0	0	0.364706	0.662745	0.737255	1.0348
