RoleType	Type	ShowID	ColorID	szName	fMax	fMin	fScale	fColorR	fColorG	fColorB	fColorA
6	3	7	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
6	3	7	16	°×	1.95	0.33	1.97	1	1	1	0.886275
6	3	8	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
6	3	8	2	³È	1.95	0	1.97	0.905882	0.447059	0.32549	0.886275
6	3	8	3	×Ø	1.95	0	1.97	0.509804	0.227451	0.137255	1
6	3	8	4	»Æ	1	0.5	1.97	0.984314	0.929412	0.317647	0.686275
6	3	8	5	»ÆÂÌ	0.92	0.11	1.97	1	0.980392	0.447059	0.886275
6	3	8	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
6	3	8	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
6	3	8	8	Çà°×	1.95	0.17	1.97	0.639216	0.921569	0.909804	0.886275
6	3	8	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
6	3	8	10	À¶	1.95	0.17	1.97	0.584314	0.682353	0.87451	0.886275
6	3	8	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
6	3	8	12	×Ï	1.95	0	1.97	0.784314	0.521569	0.956863	0.886275
6	3	8	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
6	3	8	14	Ñóºì	1.95	0	1.97	0.976471	0.521569	0.858824	0.886275
6	3	8	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
6	3	8	16	°×	0.94	0.33	1.97	1	1	1	0.886275
6	3	9	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
6	3	9	2	³È	0.94	0	1.97	0.909804	0.47451	0.188235	0.886275
6	3	9	3	×Ø	1.95	0	1.97	0.52549	0.215686	0.109804	1
6	3	9	4	»Æ	0.86	0.5	1.97	0.964706	0.752941	0.113725	0.886275
6	3	9	5	»ÆÂÌ	0.86	0	1.97	1	0.952941	0.447059	0.886275
6	3	9	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
6	3	9	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
6	3	9	8	Çà°×	0.94	0	1.97	0.639216	0.921569	0.909804	0.886275
6	3	9	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
6	3	9	10	À¶	1.95	0	1.97	0.584314	0.682353	0.87451	0.886275
6	3	9	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
6	3	9	12	×Ï	0.92	0	1.97	0.784314	0.521569	0.956863	0.886275
6	3	9	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
6	3	9	14	Ñóºì	0.86	0	1.97	0.976471	0.521569	0.858824	0.886275
6	3	9	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
6	3	9	16	°×	0.94	0.33	1.97	1	1	1	0.886275
6	3	10	1	ºì	1.95	0	1.97	0.956863	0.231373	0.231373	0.486275
6	3	10	2	³È	1.05	0	2.36	0.996078	0.501961	0.172549	0.886275
6	3	10	3	×Ø	1.95	0	1.97	0.52549	0.215686	0.109804	1
6	3	10	4	»Æ	1	0.5	1.97	0.964706	0.752941	0.113725	0.886275
6	3	10	5	»ÆÂÌ	0.86	0	1.97	1	0.952941	0.447059	0.886275
6	3	10	6	ÂÌ	1.95	0	1.97	0.67451	0.792157	0.14902	0.686275
6	3	10	7	ÉîÂÌ	1.95	0	1.97	0.47451	0.556863	0.34902	0.886275
6	3	10	8	Çà°×	0.94	0	1.97	0.639216	0.921569	0.909804	0.886275
6	3	10	9	Çà	1.95	0	1.97	0.258824	0.54902	0.701961	0.886275
6	3	10	10	À¶	1.95	0	1.97	0.584314	0.682353	0.87451	0.886275
6	3	10	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
6	3	10	12	×Ï	1	0	1.97	0.784314	0.521569	0.956863	0.886275
6	3	10	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
6	3	10	14	Ñóºì	0.86	0	1.97	0.976471	0.521569	0.858824	0.886275
6	3	10	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
6	3	10	16	°×	0.94	0.33	1.97	1	1	1	0.886275
6	3	11	1	ºì	1.95	0	1.97	0.976471	0.027451	0.027451	0.486275
6	3	11	2	³È	1	0	2.44	0.909804	0.47451	0.184314	0.886275
6	3	11	3	×Ø	1.95	0	2.84	0.572549	0.380392	0.313726	1
6	3	11	4	»Æ	1	0.17	1.97	1	0.8	0.207843	1
6	3	11	5	»ÆÂÌ	0.86	0	2.69	1	0.94902	0.447059	0.886275
6	3	11	6	ÂÌ	1.95	0	2.17	0.67451	0.792157	0.14902	1
6	3	11	7	ÉîÂÌ	1.95	0	1.97	0.513726	0.658824	0.294118	1
6	3	11	8	Çà°×	1	0	2.47	0.639216	0.921569	0.909804	0.886275
6	3	11	9	Çà	1.95	0	1.97	0.25098	0.611765	0.647059	0.886275
6	3	11	10	À¶	1.95	0	2.19	0.431373	0.607843	0.956863	0.886275
6	3	11	11	ÉîÀ¶	1.95	0	1.97	0.384314	0.384314	0.639216	0.886275
6	3	11	12	×Ï	0.92	0	2.34	0.784314	0.521569	0.956863	0.886275
6	3	11	13	Éî×Ï	1.95	0	1.97	0.47451	0.219608	0.521569	0.886275
6	3	11	14	Ñóºì	0.86	0	2.31	0.976471	0.517647	0.690196	0.886275
6	3	11	15	ºÚ	1.95	0	1.97	0.266667	0.247059	0.258824	0.886275
6	3	11	16	°×	0.94	0.33	1.97	1	1	1	0.886275
6	3	12	1	ÐÂÆ«É«	2.84	0	2	1	0.890196	0.294118	1
6	3	12	2	ÐÂÆ«É«	3	0	1.75	0.964706	0.835294	1	1
6	3	12	3	ÐÂÆ«É«	2	0	1.84	0.278431	0.956863	1	1
6	3	12	4	ÐÂÆ«É«	2	0	2.17	0.992157	0.658824	0.815686	1
6	3	12	5	ÐÂÆ«É«	1.55	0.28	2.22	1	0.984314	0.984314	1
6	3	12	6	ÐÂÆ«É«	2.47	-0.72	5	0.32549	0.294118	1	1
6	3	12	7	ÐÂÆ«É«	2	-0.5	4.47	0.584314	0.937255	0.129412	1
6	3	12	8	ÐÂÆ«É«	2	0	0	0	0	0	0
6	3	13	1	ÐÂÆ«É«	2.84	0	2	1	0.890196	0.294118	1
6	3	13	2	ÐÂÆ«É«	3	0	1.75	0.964706	0.835294	1	1
6	3	13	3	ÐÂÆ«É«	2	0	1.84	0.278431	0.956863	1	1
6	3	13	4	ÐÂÆ«É«	2	0	2.17	0.992157	0.658824	0.815686	1
6	3	13	5	ÐÂÆ«É«	1.55	0.28	1.5	1	0.984314	0.984314	1
6	3	13	6	ÐÂÆ«É«	2.47	-0.72	5	0.32549	0.294118	1	1
6	3	13	7	ÐÂÆ«É«	1.8	-0.61	4.3	0.721569	1	0.6	1
6	3	13	8	ÐÂÆ«É«	2	0	0	0	0	0	0
6	4	1	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	1	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
6	4	1	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
6	4	1	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
6	4	1	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
6	4	1	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
6	4	1	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
6	4	1	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
6	4	1	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
6	4	1	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
6	4	1	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	1	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
6	4	1	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	1	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
6	4	1	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	1	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
6	4	2	1	ºì	2	0.2	1.55	0.968627	0.337255	0.337255	1
6	4	2	2	³È	2	0.2	2	0.92549	0.372549	0.07451	0.529412
6	4	2	3	×Ø	2	0.44	2	0.647059	0.333333	0.12549	0.8
6	4	2	4	»Æ	2	0.2	2	0.980392	0.654902	0.168627	0.6
6	4	2	5	»ÆÂÌ	2	0.2	2	0.776471	0.623529	0	0.8
6	4	2	6	ÂÌ	2	0.1	2	0.756863	0.733333	0.45098	1
6	4	2	7	ÉîÂÌ	2	0.2	2	0.490196	0.466667	0.192157	0.8
6	4	2	8	Çà°×	2	0.2	2	0.509804	0.890196	0.603922	0.6
6	4	2	9	Çà	2	0.2	2	0.392157	0.756863	0.764706	0.4
6	4	2	10	À¶	2	0.2	1.45	0.611765	0.65098	0.980392	0.8
6	4	2	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	2	12	×Ï	2	0.2	1.72	0.619608	0.423529	0.941176	0.8
6	4	2	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	2	14	Ñóºì	2	0.2	2	0.768627	0.282353	0.878431	0.8
6	4	2	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	2	16	°×	2	0.22	1.75	0.984314	1	0.992157	1
6	4	3	1	ºì	2	0.2	1.55	0.968627	0.337255	0.337255	1
6	4	3	2	³È	2	0.2	2	0.92549	0.372549	0.07451	0.529412
6	4	3	3	×Ø	2	0.44	2	0.647059	0.333333	0.12549	0.8
6	4	3	4	»Æ	2	0.2	2	0.980392	0.654902	0.168627	0.6
6	4	3	5	»ÆÂÌ	2	0.2	2	0.776471	0.623529	0	0.8
6	4	3	6	ÂÌ	2	0.1	2	0.756863	0.733333	0.45098	1
6	4	3	7	ÉîÂÌ	2	0.2	2	0.490196	0.466667	0.192157	0.8
6	4	3	8	Çà°×	2	0.2	2	0.509804	0.890196	0.603922	0.6
6	4	3	9	Çà	2	0.2	2	0.392157	0.756863	0.764706	0.4
6	4	3	10	À¶	2	0.2	1.45	0.611765	0.65098	0.980392	0.8
6	4	3	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	3	12	×Ï	2	0.2	1.72	0.619608	0.423529	0.941176	0.8
6	4	3	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	3	14	Ñóºì	2	0.2	2	0.768627	0.282353	0.878431	0.8
6	4	3	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	3	16	°×	2	0.22	1.75	0.984314	1	0.992157	1
6	4	4	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	4	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
6	4	4	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
6	4	4	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
6	4	4	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
6	4	4	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
6	4	4	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
6	4	4	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
6	4	4	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
6	4	4	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
6	4	4	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	4	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
6	4	4	13	Éî×Ï	2	0.06	2.36	0.501961	0.141176	0.654902	0.8
6	4	4	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
6	4	4	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	4	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
6	4	5	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	5	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
6	4	5	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
6	4	5	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
6	4	5	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
6	4	5	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
6	4	5	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
6	4	5	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
6	4	5	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
6	4	5	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
6	4	5	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	5	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
6	4	5	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	5	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
6	4	5	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	5	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
6	4	6	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	6	2	³È	2	0	2	0.92549	0.372549	0.07451	0.529412
6	4	6	3	×Ø	2	0	2	0.647059	0.333333	0.12549	0.8
6	4	6	4	»Æ	2	0	2	0.980392	0.654902	0.168627	0.6
6	4	6	5	»ÆÂÌ	2	0	2	0.776471	0.623529	0	0.8
6	4	6	6	ÂÌ	2	0	2	0.756863	0.733333	0.45098	1
6	4	6	7	ÉîÂÌ	2	0.2	2	0.490196	0.466667	0.192157	0.8
6	4	6	8	Çà°×	2	0	2	0.509804	0.890196	0.603922	0.6
6	4	6	9	Çà	2	0.2	2	0.392157	0.756863	0.764706	0.4
6	4	6	10	À¶	2	0	1.45	0.611765	0.65098	0.980392	0.8
6	4	6	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	6	12	×Ï	2	0	1.72	0.619608	0.423529	0.941176	0.8
6	4	6	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	6	14	Ñóºì	2	0	2	0.768627	0.282353	0.878431	0.8
6	4	6	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	6	16	°×	2	0.22	1.75	0.984314	1	0.992157	1
6	4	7	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	7	2	³È	2	0	2	0.92549	0.372549	0.07451	0.529412
6	4	7	3	×Ø	2	0	2	0.647059	0.333333	0.12549	0.8
6	4	7	4	»Æ	2	0	2	0.980392	0.654902	0.168627	0.6
6	4	7	5	»ÆÂÌ	2	0	2	0.776471	0.623529	0	0.8
6	4	7	6	ÂÌ	2	0	2	0.756863	0.733333	0.45098	1
6	4	7	7	ÉîÂÌ	2	0.2	2	0.490196	0.466667	0.192157	0.8
6	4	7	8	Çà°×	2	0	2	0.509804	0.890196	0.603922	0.6
6	4	7	9	Çà	2	0.2	2	0.392157	0.756863	0.764706	0.4
6	4	7	10	À¶	2	0	1.45	0.611765	0.65098	0.980392	0.8
6	4	7	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	7	12	×Ï	2	0	1.72	0.619608	0.423529	0.941176	0.8
6	4	7	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	7	14	Ñóºì	2	0	2	0.768627	0.282353	0.878431	0.8
6	4	7	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	7	16	°×	2	0.22	1.75	0.984314	1	0.992157	1
6	4	8	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	8	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
6	4	8	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
6	4	8	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
6	4	8	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
6	4	8	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
6	4	8	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
6	4	8	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
6	4	8	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
6	4	8	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
6	4	8	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	8	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
6	4	8	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	8	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
6	4	8	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	8	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
6	4	9	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	9	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
6	4	9	3	×Ø	2	0.17	1.89	0.752941	0.447059	0.352941	0.8
6	4	9	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
6	4	9	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
6	4	9	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
6	4	9	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
6	4	9	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
6	4	9	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
6	4	9	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
6	4	9	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	9	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
6	4	9	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	9	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
6	4	9	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	9	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
6	4	10	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	10	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
6	4	10	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
6	4	10	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
6	4	10	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
6	4	10	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
6	4	10	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
6	4	10	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
6	4	10	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
6	4	10	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
6	4	10	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	10	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
6	4	10	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	10	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
6	4	10	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	10	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
6	4	11	1	ºì	2	0	1.55	0.968627	0.337255	0.337255	1
6	4	11	2	³È	2	0	1.78	0.94902	0.537255	0.313726	0.6
6	4	11	3	×Ø	2	0.06	1.45	0.647059	0.333333	0.12549	0.8
6	4	11	4	»Æ	2	0.06	1.45	0.941176	0.607843	0.086275	0.6
6	4	11	5	»ÆÂÌ	2	0.06	1.45	0.776471	0.623529	0	0.8
6	4	11	6	ÂÌ	2	0.06	1.45	0.964706	0.929412	0.47451	0.8
6	4	11	7	ÉîÂÌ	2	0.06	1.45	0.490196	0.466667	0.192157	0.8
6	4	11	8	Çà°×	2	0.06	1.45	0.607843	0.811765	0.654902	0.8
6	4	11	9	Çà	2	0.06	1.45	0	0.572549	0.576471	0.8
6	4	11	10	À¶	2	0.06	1.45	0.701961	0.721569	0.913725	0.8
6	4	11	11	ÉîÀ¶	2	0.06	1.45	0.470588	0.494118	0.701961	0.8
6	4	11	12	×Ï	2	0.06	1.45	0.796078	0.662745	1	0.8
6	4	11	13	Éî×Ï	2	0.06	1.45	0.501961	0.141176	0.654902	0.8
6	4	11	14	Ñóºì	2	0.06	1.45	0.952941	0.733333	1	0.8
6	4	11	15	ºÚ	2	0.06	1.45	0.270588	0.258824	0.247059	0.8
6	4	11	16	°×	2	0.06	1.45	0.984314	1	0.996078	0.8
6	5	1	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
6	5	1	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
6	5	1	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
6	5	1	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
6	5	1	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
6	5	1	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
6	5	1	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
6	5	1	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
6	5	1	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
6	5	1	10	°×É«	1.17	0.61	3.16	1	0.976471	0.976471	0.713726
6	5	2	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
6	5	2	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
6	5	2	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
6	5	2	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
6	5	2	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
6	5	2	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
6	5	2	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
6	5	2	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
6	5	2	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
6	5	2	10	°×É«	1.14	0.44	3.16	1	0.976471	0.976471	0.713726
6	5	3	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
6	5	3	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
6	5	3	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
6	5	3	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
6	5	3	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
6	5	3	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
6	5	3	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
6	5	3	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
6	5	3	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
6	5	3	10	°×É«	1.17	0.83	2.89	1	0.976471	0.976471	0.713726
6	5	4	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
6	5	4	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
6	5	4	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
6	5	4	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
6	5	4	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
6	5	4	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
6	5	4	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
6	5	4	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
6	5	4	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
6	5	4	10	°×É«	3.03	0.44	3.16	1	0.976471	0.976471	0.713726
6	5	5	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
6	5	5	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
6	5	5	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
6	5	5	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
6	5	5	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
6	5	5	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
6	5	5	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
6	5	5	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
6	5	5	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
6	5	5	10	°×É«	3.03	0.44	3.16	1	0.976471	0.976471	0.713726
6	5	6	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
6	5	6	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
6	5	6	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
6	5	6	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
6	5	6	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
6	5	6	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
6	5	6	7	Æ«×Ï	2	0.22	2.11	0.729412	0.658824	0.894118	0.713726
6	5	6	8	Æ«Ñóºì	2	0.22	2.11	0.94902	0.666667	0.792157	0.713726
6	5	6	9	ºÚÉ«	2	0.22	2.11	0.231373	0.231373	0.231373	0.713726
6	5	6	10	°×É«	1.28	0.94	3.16	1	0.976471	0.976471	0.713726
6	5	7	1	Ç³É«	2	0.22	3.17	0.639216	0.458824	0.458824	0.713726
6	5	7	2	Æ«ºì	2	0.22	2.34	0.882353	0.529412	0.529412	0.713726
6	5	7	3	Æ«»Æ	2	0.22	2.11	0.909804	0.666667	0.494118	0.713726
6	5	7	4	Æ«×Ø	2	0.22	2.11	0.701961	0.439216	0.294118	0.713726
6	5	7	5	Æ«ÂÌ	2	0.22	2.11	0.694118	0.611765	0.286275	0.713726
6	5	7	6	Æ«ÇàÀ¶	2	0.22	2.11	0.592157	0.709804	0.8	0.713726
