RoleType	Type	ShowID	FileName	Annotate	PosX	PosY	Width	Height	NeedMirror	MirrorAxis	MirrorValue	PasteMethod	NeedShadow	NeedFlip	SecondaryTexture
6	1	3	data\source\player\f2\部件\texture\face\f2_瞳孔002.tga	F1左瞳孔虹膜2	0	192	96	96	0	0	256	1	0	0	
6	1	4	data\source\player\f2\部件\texture\face\f2_瞳孔003.tga	F1左瞳孔虹膜3	0	192	96	96	0	0	256	1	0	0	
6	1	5	data\source\player\f2\部件\texture\face\f2_瞳孔004.tga	F1左瞳孔虹膜4	0	192	96	96	0	0	256	1	0	0	
6	1	6	data\source\player\f2\部件\texture\face\f2_瞳孔005.tga	F1左瞳孔虹膜5	0	192	96	96	0	0	256	1	0	0	
6	1	7	data\source\player\f2\部件\texture\face\f2_瞳孔006.tga	F1左瞳孔虹膜6	0	192	96	96	0	0	256	1	0	0	
6	1	8	data\source\player\f2\部件\texture\face\f2_瞳孔007.tga	F1左瞳孔虹膜7	0	192	96	96	0	0	256	1	0	0	
6	1	9	data\source\player\f2\部件\texture\face\f2_瞳孔008.tga	F1左瞳孔虹膜8	0	192	96	96	0	0	256	1	0	0	
6	1	10	data\source\player\F2\部件\Texture\face\F2_瞳孔009.tga	F1左瞳孔虹膜9	0	192	96	96	0	0	256	1	0	0	
6	1	11	data\source\player\F2\部件\Texture\face\F2_瞳孔010.tga	F1左瞳孔虹膜10	0	192	96	96	0	0	256	1	0	0	
6	1	12	data\source\player\F2\部件\Texture\face\F2_瞳孔011.tga	F1左瞳孔虹膜11	0	192	96	96	0	0	256	1	0	0	
6	1	13	data\source\player\F2\部件\Texture\face\F2_瞳孔012.tga	F1左瞳孔虹膜12	0	192	96	96	0	0	256	1	0	0	
6	1	14	data\source\player\F2\部件\Texture\face\F2_瞳孔013.tga	F1左瞳孔虹膜13	0	192	96	96	0	0	256	1	0	0	
6	1	15	data\source\player\F2\部件\Texture\face\F2_瞳孔014.tga	F1左瞳孔虹膜14	0	192	96	96	0	0	256	1	0	0	
6	1	16	data\source\player\F2\部件\Texture\face\F2_瞳孔015.tga	F1左瞳孔虹膜15	0	192	96	96	0	0	256	1	0	0	
6	1	17	data\source\player\F2\部件\Texture\face\F2_瞳孔016.tga	F1左瞳孔虹膜16	0	192	96	96	0	0	256	1	0	0	
6	2	1	data\source\player\f2\部件\texture\face\f2_瞳孔001.tga	[默认]F1右瞳孔虹膜1	416	192	96	96	0	0	256	1	0	0	
6	2	2	data\source\player\f2\部件\texture\face\f2_瞳孔001.tga	F1右瞳孔虹膜1	416	192	96	96	0	0	256	1	0	0	
6	2	3	data\source\player\f2\部件\texture\face\f2_瞳孔002.tga	F1右瞳孔虹膜2	416	192	96	96	0	0	256	1	0	0	
6	2	4	data\source\player\f2\部件\texture\face\f2_瞳孔003.tga	F1右瞳孔虹膜3	416	192	96	96	0	0	256	1	0	0	
6	2	5	data\source\player\f2\部件\texture\face\f2_瞳孔004.tga	F1右瞳孔虹膜4	416	192	96	96	0	0	256	1	0	0	
6	2	6	data\source\player\f2\部件\texture\face\f2_瞳孔005.tga	F1右瞳孔虹膜5	416	192	96	96	0	0	256	1	0	0	
6	2	7	data\source\player\f2\部件\texture\face\f2_瞳孔006.tga	F1右瞳孔虹膜6	416	192	96	96	0	0	256	1	0	0	
6	2	8	data\source\player\f2\部件\texture\face\f2_瞳孔007.tga	F1右瞳孔虹膜7	416	192	96	96	0	0	256	1	0	0	
6	2	9	data\source\player\f2\部件\texture\face\f2_瞳孔008.tga	F1右瞳孔虹膜8	416	192	96	96	0	0	256	1	0	0	
6	2	10	data\source\player\F2\部件\Texture\face\F2_瞳孔009.tga	F1右瞳孔虹膜9	416	192	96	96	0	0	256	1	0	0	
6	2	11	data\source\player\F2\部件\Texture\face\F2_瞳孔010.tga	F1右瞳孔虹膜10	416	192	96	96	0	0	256	1	0	0	
6	2	12	data\source\player\F2\部件\Texture\face\F2_瞳孔011.tga	F1右瞳孔虹膜11	416	192	96	96	0	0	256	1	0	0	
6	2	13	data\source\player\F2\部件\Texture\face\F2_瞳孔012.tga	F1右瞳孔虹膜12	416	192	96	96	0	0	256	1	0	0	
6	2	14	data\source\player\F2\部件\Texture\face\F2_瞳孔013.tga	F1右瞳孔虹膜13	416	192	96	96	0	0	256	1	0	0	
6	2	15	data\source\player\F2\部件\Texture\face\F2_瞳孔014.tga	F1右瞳孔虹膜14	416	192	96	96	0	0	256	1	0	0	
6	2	16	data\source\player\F2\部件\Texture\face\F2_瞳孔015.tga	F1右瞳孔虹膜15	416	192	96	96	0	0	256	1	0	0	
6	2	17	data\source\player\F2\部件\Texture\face\F2_瞳孔016.tga	F1右瞳孔虹膜16	416	192	96	96	0	0	256	1	0	0	
6	3	1	data\source\player\f2\部件\texture\face\f2_眼影_001.tga	F1眼影001	272	262	128	96	1	0	256	1	0	0	
6	3	2	data\source\player\f2\部件\texture\face\f2_眼影_002.tga	F1眼影002	272	262	128	96	1	0	256	1	0	0	
6	3	3	data\source\player\f2\部件\texture\face\f2_眼影_003.tga	F1眼影003	280	262	128	96	1	0	256	1	0	0	
6	3	4	data\source\player\f2\部件\texture\face\f2_眼影_004.tga	F1眼影004	272	262	128	96	1	0	256	1	0	0	
6	3	5	data\source\player\f2\部件\texture\face\f2_眼影_005.tga	F1眼影005	272	263	128	96	1	0	256	1	0	0	
6	3	6	data\source\player\f2\部件\texture\face\f2_眼影_006.tga	F1眼影006	272	262	128	96	1	0	256	1	0	0	
6	3	7	data\source\player\f2\部件\texture\face\f2_眼影_007.tga	F1眼影007	272	260	128	96	1	0	256	1	0	0	
6	3	8	data\source\player\f2\部件\texture\face\f2_眼影_008.tga	F1眼影008	288	262	128	96	1	0	256	1	0	0	
6	3	9	data\source\player\f2\部件\texture\face\f2_眼影_009.tga	F1眼影009	288	262	128	96	1	0	256	1	0	0	
6	3	10	data\source\player\f2\部件\texture\face\f2_眼影_010.tga	F1眼影010	263	267	128	96	1	0	256	1	0	0	
6	3	11	data\source\player\f2\部件\texture\face\f2_眼影_011.tga	F1眼影011	274	263	128	96	1	0	256	1	0	0	
6	3	12	data\source\player\f1\部件\texture\face\f1_眼影_011.tga	F1眼影012	119	263	128	96	1	0	255	1	0	0	
6	3	13	data\source\player\f1\部件\texture\face\f1_眼影_012.tga	F1眼影013	110	263	128	96	1	0	256	1	0	0	
6	4	1	data\source\player\f1\部件\texture\face\f1_眼线_001.tga	[默认]F1眼线001	288	272	96	64	1	0	256	1	0	0	
6	4	2	data\source\player\f1\部件\texture\face\f1_眼线_001.tga	F1眼线001	288	272	96	64	1	0	256	1	0	0	
6	4	3	data\source\player\f1\部件\texture\face\f1_眼线_002.tga	F1眼线002	288	272	96	64	1	0	256	1	0	0	
6	4	4	data\source\player\f1\部件\texture\face\f1_眼线_003.tga	F1眼线003	288	272	96	64	1	0	256	1	0	0	
6	4	5	data\source\player\f1\部件\texture\face\f1_眼线_004.tga	F1眼线004	288	272	96	64	1	0	256	1	0	0	
6	4	6	data\source\player\f1\部件\texture\face\f1_眼线_005.tga	F1眼线005	288	272	96	64	1	0	256	1	0	0	
6	4	7	data\source\player\f1\部件\texture\face\f1_眼线_006.tga	F1眼线006	288	272	96	64	1	0	256	1	0	0	
6	4	8	data\source\player\f1\部件\texture\face\f1_眼线_007.tga	F1眼线007	288	272	96	64	1	0	256	1	0	0	
6	4	9	data\source\player\f1\部件\texture\face\f1_眼线_008.tga	F1眼线008	288	272	96	64	1	0	256	1	0	0	
6	4	10	data\source\player\f1\部件\texture\face\f1_眼线_009.tga	F1眼线009	288	272	96	64	1	0	256	1	0	0	
6	4	11	data\source\player\f1\部件\texture\face\f1_眼线_010.tga	F1眼线010	288	272	96	64	1	0	256	1	0	0	
6	5	1	data\source\player\f1\部件\texture\face\f1_眉毛_001.tga	[默认]F1眉毛001	256	224	128	64	1	0	256	1	0	0	
6	5	2	data\source\player\f1\部件\texture\face\f1_眉毛_001.tga	F1眉毛001	256	224	128	64	1	0	256	1	0	0	
6	5	3	data\source\player\f1\部件\texture\face\f1_眉毛_002.tga	F1眉毛002	256	224	128	64	1	0	256	1	0	0	
6	5	4	data\source\player\f1\部件\texture\face\f1_眉毛_003.tga	F1眉毛003	256	224	128	64	1	0	256	1	0	0	
6	5	5	data\source\player\f1\部件\texture\face\f1_眉毛_004.tga	F1眉毛004	256	224	128	64	1	0	256	1	0	0	
6	5	6	data\source\player\f2\部件\texture\face\f2_眉毛_001.tga	F1眉毛005	256	224	128	64	1	0	256	1	0	0	
6	5	7	data\source\player\f2\部件\texture\face\f2_眉毛_002.tga	F1眉毛006	256	224	128	64	1	0	256	1	0	0	
6	5	8	data\source\player\f1\部件\texture\face\f1_眉毛_007.tga	F1眉毛007	258	226	128	64	1	0	256	1	0	0	
6	5	9	data\source\player\f1\部件\texture\face\f1_眉毛_008.tga	F1眉毛008	252	224	128	64	1	0	256	1	0	0	
6	5	10	data\source\player\f2\部件\texture\face\f2_眉毛_005.tga	F1眉毛009	256	224	128	64	1	0	256	1	0	0	
6	5	11	data\source\player\f1\部件\texture\face\f1_眉毛_010.tga	F1眉毛010	256	224	128	64	1	0	256	1	0	0	
6	5	12	data\source\player\f2\部件\texture\face\f2_眉毛_007.tga	F1眉毛011	256	224	128	64	1	0	256	1	0	0	
6	5	13	data\source\player\f2\部件\texture\face\f2_眉毛_008.tga	F1眉毛012	256	224	128	64	1	0	256	1	0	0	
6	5	14	data\source\player\f2\部件\texture\face\f2_眉毛_009.tga	F1眉毛013	256	224	128	64	1	0	256	1	0	0	
6	5	15	data\source\player\f1\部件\texture\face\f1_眉毛_014.tga	F1眉毛014	256	224	128	64	1	0	256	1	0	0	
6	5	16	data\source\player\f2\部件\texture\face\f2_眉毛_011.tga	F1眉毛015	256	224	128	64	1	0	256	1	0	0	
6	5	17	data\source\player\f2\部件\texture\face\f2_眉毛_012.tga	F1眉毛016	256	224	128	64	1	0	256	1	0	0	
6	5	18	data\source\player\f2\部件\texture\face\f2_眉毛_007.tga	F1眉毛017	256	224	128	64	1	0	256	1	0	0	
6	5	19	data\source\player\f2\部件\texture\face\f2_眉毛_002.tga	F1眉毛018	256	224	128	64	1	0	256	1	0	0	
6	5	20	data\source\player\f2\部件\texture\face\f2_眉毛_009.tga	F1眉毛019	256	224	128	64	1	0	256	1	0	0	
6	5	21	data\source\player\f2\部件\texture\face\f2_眉毛_005.tga	F1眉毛020	256	224	128	64	1	0	256	1	0	0	
6	5	22	data\source\player\f1\部件\texture\face\f1_眉毛_002.tga	F1眉毛021	256	224	128	64	1	0	256	1	0	0	
6	5	23	data\source\player\f2\部件\texture\face\f2_眉毛_015.tga	[默认]F1眉毛001	254	229	128	64	1	0	256	1	0	0	
6	5	24	data\source\player\F2\部件\Texture\face\F2_眉毛_016.tga	F1眉毛022	260	231	128	64	1	0	256	1	0	0	
6	5	25	data\source\player\F2\部件\Texture\face\F2_眉毛_017.tga	F1眉毛023	262	236	128	64	1	0	256	1	0	0	
6	5	26	data\source\player\F2\部件\Texture\face\F2_眉毛_018.tga	F1眉毛024	258	236	128	64	1	0	256	1	0	0	
6	5	27	data\source\player\F2\部件\Texture\face\F2_眉毛_019.tga	F1眉毛025	265	235	128	64	1	0	256	1	0	0	
6	5	28	data\source\player\F2\部件\Texture\face\F2_眉毛_020.tga	F1眉毛026	259	235	128	64	1	0	256	1	0	0	
6	6	1	data\source\player\f2\部件\texture\face\f2_腮红_001.tga	F1腮红01	295	299	160	160	1	0	256	1	0	0	
6	6	2	data\source\player\f2\部件\texture\face\f2_腮红_002.tga	F1腮红02	297	299	160	160	1	0	256	1	0	0	
6	6	3	data\source\player\f2\部件\texture\face\f2_腮红_003.tga	F1腮红03	295	299	160	160	1	0	256	1	0	0	
6	6	4	data\source\player\f2\部件\texture\face\f2_腮红_004.tga	F1腮红04	286	299	160	160	1	0	256	1	0	0	
6	6	5	data\source\player\f2\部件\texture\face\f2_腮红_005.tga	F1腮红05	263	299	160	160	1	0	256	1	0	0	
6	6	6	data\source\player\f2\部件\texture\face\f2_腮红_006.tga	F1腮红06	263	313	160	160	1	0	256	1	0	0	
6	6	7	data\source\player\f2\部件\texture\face\f2_腮红_007.tga	F1腮红07	281	309	160	160	1	0	256	1	0	0	
6	6	8	data\source\player\f2\部件\texture\face\f2_腮红_008.tga	F1腮红08	272	304	160	160	1	0	256	1	0	0	
6	6	9	data\source\player\f1\部件\texture\face\f2_腮红_005.tga	F1腮红08	187	313	160	160	0	0	256	1	0	0	
6	7	1	data\source\player\f1\部件\texture\face\f1_唇彩_001ab.tga	[默认]F1唇彩001	192	384	128	64	0	0	256	1	1	0	
6	7	2	data\source\player\f1\部件\texture\face\f1_唇彩_001ab.tga	F1唇彩001	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_001.tga
6	7	3	data\source\player\f1\部件\texture\face\f1_唇彩_002.tga	F1唇彩002	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_002.tga
6	7	4	data\source\player\f1\部件\texture\face\f1_唇彩_003.tga	F1唇彩003	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_003.tga
6	7	5	data\source\player\f1\部件\texture\face\f1_唇彩_004.tga	F1唇彩004	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_004.tga
6	7	6	data\source\player\f1\部件\texture\face\f1_唇彩_005.tga	F1唇彩005	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_005.tga
6	7	7	data\source\player\f1\部件\texture\face\f1_唇彩_006.tga	F1唇彩006	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_006.tga
6	7	8	data\source\player\f1\部件\texture\face\f1_唇彩_007.tga	F1唇彩007	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_007.tga
6	7	9	data\source\player\f1\部件\texture\face\f1_唇彩_008.tga	F1唇彩008	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_008.tga
6	7	10	data\source\player\f1\部件\texture\face\f1_唇彩_009.tga	F1唇彩009	192	384	128	64	0	0	256	1	1	0	data\source\player\F1\部件\Texture\face\F1_偏光_009.tga
6	8	1	data\source\player\f2\部件\texture\face\f2_眼神光001.tga	[默认]F1眼神光1	0	192	508	96	0	0	256	1	0	0	
6	8	2	data\source\player\f2\部件\texture\face\f2_眼神光001.tga	F1眼神光1	0	192	508	96	0	0	256	1	0	0	
6	8	3	data\source\player\f2\部件\texture\face\f2_眼神光002.tga	F1眼神光2	0	192	508	96	0	0	256	1	0	0	
6	8	4	data\source\player\f2\部件\texture\face\f2_眼神光003.tga	F1眼神光3	0	192	508	96	0	0	256	1	0	0	
6	8	5	data\source\player\f2\部件\texture\face\f2_眼神光004.tga	F1眼神光4	0	192	508	96	0	0	256	1	0	0	
6	8	6	data\source\player\f2\部件\texture\face\f2_眼神光005.tga	F1眼神光5	0	192	508	96	0	0	256	1	0	0	
6	8	7	data\source\player\f2\部件\texture\face\f2_眼神光006.tga	F1眼神光6	0	192	508	96	0	0	256	1	0	0	
6	8	8	data\source\player\f2\部件\texture\face\f2_眼神光007.tga	F1眼神光7	0	192	508	96	0	0	256	1	0	0	
6	8	9	data\source\player\f2\部件\texture\face\f2_眼神光008.tga	F1眼神光8	0	192	508	96	0	0	256	1	0	0	
6	8	10	data\source\player\f2\部件\texture\face\f2_眼神光009.tga	F1眼神光9	0	192	508	96	0	0	256	1	0	0	
6	8	11	data\source\player\f2\部件\texture\face\f2_眼神光010.tga	F1眼神光10	0	192	508	96	0	0	256	1	0	0	
6	8	12	data\source\player\f2\部件\texture\face\f2_眼神光011.tga	F1眼神光11	0	192	508	96	0	0	256	1	0	0	
6	8	13	data\source\player\f2\部件\texture\face\f2_眼神光012.tga	F1眼神光12	0	192	508	96	0	0	256	1	0	0	
6	8	14	data\source\player\f2\部件\texture\face\f2_眼神光013.tga	F1眼神光13	0	192	508	96	0	0	256	1	0	0	
6	9	1	data\source\texture\face\贴花_额饰01.tga	额饰01	192	185	128	128	0	0	256	1	0	0	
6	9	2	data\source\texture\face\贴花_额饰02.tga	额饰02	192	185	128	128	0	0	256	1	0	0	
6	9	3	data\source\texture\face\贴花_额饰03.tga	额饰03	192	185	128	128	0	0	256	1	0	0	
6	9	4	data\source\texture\face\贴花_额饰04.tga	额饰04	192	194	128	128	0	0	256	1	0	0	
6	9	5	data\source\texture\face\贴花_额饰06.tga	额饰06	192	187	128	128	0	0	256	1	0	0	
6	9	6	data\source\texture\face\贴花_额饰10.tga	额饰10	231	208	64	64	0	0	256	1	0	0	
6	9	7	data\source\texture\face\贴花_花_蝴蝶.tga	花蝴蝶	293	281	128	128	0	0	256	1	0	0	
6	9	8	data\source\texture\face\贴花_花_蝴蝶.tga	花蝴蝶_翻转	293	281	128	128	0	0	256	1	0	1	
6	9	9	data\source\texture\face\贴花_花_心01.tga	心	274	293	128	128	0	0	256	1	0	0	
6	9	10	data\source\texture\face\贴花_花_心01.tga	心_翻转	274	293	128	128	0	0	256	1	0	1	
6	9	11	data\source\texture\face\贴花_花01.tga	花01	290	290	128	128	0	0	256	1	0	0	
6	9	12	data\source\texture\face\贴花_花01.tga	花01_翻转	290	290	128	128	0	0	256	1	0	1	
6	9	13	data\source\texture\face\贴花_花02.tga	花02	281	270	128	128	0	0	256	1	0	0	
6	9	14	data\source\texture\face\贴花_花02.tga	花02_翻转	281	270	128	128	0	0	256	1	0	1	
6	9	15	data\source\texture\face\贴花_花03.tga	花03	114	279	96	96	0	0	256	1	0	0	
6	9	16	data\source\texture\face\贴花_花03.tga	花03_翻转	114	279	96	96	0	0	256	1	0	1	
6	9	17	data\source\texture\face\贴花_花04.tga	花04	117	318	96	96	0	0	256	1	0	0	
6	9	18	data\source\texture\face\贴花_花04.tga	花04_翻转	117	318	96	96	0	0	256	1	0	1	
6	9	19	data\source\texture\face\贴花_花05.tga	花05	290	251	128	128	0	0	256	1	0	0	
6	9	20	data\source\texture\face\贴花_花05.tga	花05_翻转	290	251	128	128	0	0	256	1	0	1	
6	9	21	data\source\texture\face\贴花_花06.tga	花06	240	197	96	96	0	0	256	1	0	0	
6	9	22	data\source\texture\face\贴花_花06.tga	花06_翻转	240	197	96	96	0	0	256	1	0	1	
6	9	23	data\source\texture\face\贴花_脸横线02.tga	横线2	288	299	128	64	1	0	256	1	0	0	
6	9	24	data\source\texture\face\贴花_脸横线03.tga	横线3	278	267	128	96	1	0	256	1	0	0	
6	9	25	data\source\texture\face\贴花_美人痣01.tga	泪痣01	313	302	64	64	0	0	256	1	0	0	
6	9	26	data\source\texture\face\贴花_美人痣01.tga	泪痣02	329	302	64	64	0	0	256	1	0	0	
6	9	27	data\source\texture\face\贴花_美人痣01.tga	嘴痣01	258	402	64	64	0	0	256	1	0	0	
6	9	28	data\source\texture\face\贴花_泪02.tga	泪02	297	327	64	64	0	0	256	1	0	0	
6	9	29	data\source\texture\face\贴花_泪02.tga	泪02_翻转	297	327	64	64	0	0	256	1	0	1	
6	9	30	data\source\texture\face\贴花_眉饰01.tga	眉饰01	249	217	64	64	1	0	256	1	0	0	
6	9	31	data\source\texture\face\贴花_扇子01.tga	扇子	293	288	128	128	0	0	256	1	0	0	
6	9	32	data\source\texture\face\贴花_扇子01.tga	扇子_翻转	293	288	128	128	0	0	256	1	0	1	
6	9	33	data\source\texture\face\贴花_黑线01.tga	黑线1	295	229	128	128	0	0	256	1	0	0	
6	9	34	data\source\texture\face\贴花_图案_草01.tga	草	258	208	192	256	0	0	256	1	0	0	
6	9	35	data\source\texture\face\贴花_图案_草01.tga	草_翻转	258	208	192	256	0	0	256	1	0	1	
6	9	36	data\source\texture\face\贴花_青筋01.tga	青筋	286	206	64	64	0	0	256	1	0	0	
6	9	37	data\source\texture\face\贴花_青筋01.tga	青筋_翻转	286	206	64	64	0	0	256	1	0	1	
6	9	38	data\source\texture\face\贴花_猫胡子01.tga	猫胡子	279	320	128	128	1	0	256	1	0	0	
6	9	39	data\source\texture\face\贴花_泪03.tga	泪3	258	267	128	192	0	0	256	1	0	0	
6	9	40	data\source\texture\face\贴花_泪03.tga	泪3_翻转	258	267	128	192	0	0	256	1	0	1	
6	9	41	data\source\texture\face\贴花_文字_死.tga	死	302	322	64	64	0	0	256	1	0	0	
6	9	42	data\source\texture\face\贴花_文字_发.tga	发	226	210	64	64	0	0	256	1	0	0	
6	9	43	data\source\texture\face\贴花_文字_囚.tga	囚	167	201	64	64	0	0	256	1	0	0	
6	9	44	data\source\texture\face\贴花_文字玩.tga	玩	137	329	64	64	0	0	256	1	0	0	
6	9	45	data\source\texture\face\贴花_腮红_川.tga	川	160	309	192	80	0	0	256	1	0	0	
6	9	46	data\source\texture\face\贴花_小哈01.tga	小哈	255	139	136	256	1	0	256	1	0	0	
6	9	47	data\source\texture\face\贴花_血迹01.tga	血迹	231	272	256	192	0	0	256	1	0	0	
6	9	48	data\source\texture\face\贴花_血迹01.tga	血迹_翻转	231	272	256	192	0	0	256	1	0	1	
6	9	49	data\source\texture\face\贴花_拆01.tga	拆	176	222	160	144	0	0	256	1	0	0	
6	9	50	data\source\texture\face\贴花_手印02.tga	手印	55	274	384	224	0	0	256	1	0	0	
6	9	51	data\source\texture\face\贴花_脚印01.tga	脚印	160	213	192	224	0	0	256	1	0	0	
6	9	52	data\source\texture\face\贴花_额饰13眼睛.tga	眼睛	220	213	72	72	0	0	256	1	0	0	
6	9	53	data\source\texture\face\贴花_挨打02.tga	挨打	117	213	272	272	0	0	256	1	0	0	
6	9	54	data\source\texture\face\贴花_花07.tga	花07	151	213	256	128	0	0	256	1	0	0	
6	9	55	data\source\texture\face\贴花_花07.tga	花07_翻转	151	213	256	128	0	0	256	1	0	1	
6	9	56	data\source\texture\face\贴花_额饰14.tga	额饰14	256	178	128	160	1	0	256	1	0	0	
6	9	57	data\source\texture\face\贴花_刀疤05.tga	刀疤05	162	201	256	192	0	0	256	1	0	0	
6	9	58	data\source\texture\face\贴花_蝴蝶01.tga	蝴蝶失败	286	270	160	160	0	0	256	1	0	0	
6	9	59	data\source\texture\face\贴花_蝴蝶01.tga	蝴蝶失败_翻转	286	270	160	160	0	0	256	1	0	1	
6	9	60	data\source\texture\face\贴花_额饰15.tga	额饰15	255	169	112	160	1	0	256	1	0	0	
6	9	61	data\source\texture\face\贴花_北斗01成女.tga	北斗01	165	217	192	224	0	0	256	1	0	0	
6	9	62	data\source\texture\face\贴花_雀斑01.tga	雀斑	162	267	192	128	0	0	256	1	0	0	
6	9	63	data\source\texture\face\贴花_白眼伪.tga	白眼伪	254	192	192	256	1	0	256	1	0	0	
6	9	64	data\source\texture\face\贴花_星星竖线.tga	星星竖线	281	213	96	256	0	0	256	1	0	0	
6	9	65	data\source\texture\face\贴花_星星竖线.tga	星星竖线_翻转	281	213	96	256	0	0	256	1	0	1	
6	9	66	data\source\texture\face\贴花_额饰16眼睛.tga	额饰16	224	187	64	128	0	0	256	1	0	0	
6	9	67	data\source\texture\face\贴花_额饰17眼睛.tga	额饰17	224	187	64	128	0	0	256	1	0	0	
6	9	68	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01	224	187	192	256	0	0	256	1	0	0	
6	9	69	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01_翻转	224	187	192	256	0	0	256	1	0	1	
6	9	70	data\source\texture\face\贴花_大面积面纹01.tga	大面积面纹01_对称	224	187	192	256	1	0	256	1	0	0	
6	9	71	data\source\texture\face\贴花_金鱼01.tga	金鱼	281	224	112	160	0	0	256	1	0	0	
6	9	72	data\source\texture\face\贴花_金鱼01.tga	金鱼_翻转	281	224	112	160	0	0	256	1	0	1	
6	9	73	data\source\texture\face\贴花_谜之液体02.tga	谜之液体	161	303	192	192	0	0	256	1	0	1	
6	9	74	data\source\texture\face\贴花_其他_青蛇.tga	青蛇	62	293	64	64	1	0	256	1	0	0	
6	9	75	data\source\texture\face\贴花_星星.tga	星星	203	192	108	108	0	0	256	1	0	0	
6	9	76	data\source\texture\face\贴花_脸横线04.tga	横线4	271	303	128	96	1	0	256	1	0	0	
6	9	77	data\source\texture\face\贴花_额饰18.tga	额饰18	255	190	112	160	1	0	256	1	0	0	
6	9	78	data\source\texture\face\贴花_伤疤.tga	伤疤01	87	304	336	128	0	0	256	1	0	0	
6	9	79	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身_翅膀	226	160	192	256	0	0	256	1	0	0	
6	9	80	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身_翅膀_翻转	226	160	192	256	0	0	256	1	0	1	
6	9	81	data\source\texture\face\贴图_纹身03_翅膀.tga	纹身_翅膀_镜像	226	160	192	256	1	0	256	1	0	0	
6	9	82	data\source\texture\face\贴花_额饰19.tga	纹身_额饰19	192	185	128	128	0	0	256	1	0	0	
6	9	83	data\source\texture\face\贴花_套装01c.tga	套装01	256	213	192	256	1	0	256	1	0	0	
6	9	84	data\source\texture\face\贴花_拉链01.tga	拉链	286	261	80	192	0	0	256	1	0	0	
6	9	85	data\source\texture\face\贴花_拉链01.tga	拉链_翻转	286	261	80	192	0	0	256	1	0	1	
6	9	86	data\source\texture\face\贴花_纯阳.tga	纯阳	202	197	108	108	0	0	256	1	0	0	
6	9	87	data\source\texture\face\贴花_万花.tga	万花	299	240	108	108	0	0	256	1	0	0	
6	9	88	data\source\texture\face\贴花_万花.tga	万花_翻转	299	240	108	108	0	0	256	1	0	1	
6	9	89	data\source\texture\face\贴花_唐门_f2.tga	唐门	107	190	320	256	0	0	256	1	0	0	
6	9	90	data\source\texture\face\贴花_唐门_f2.tga	唐门_翻转	107	190	320	256	0	0	256	1	0	1	
6	9	91	data\source\texture\face\贴花_天策_f2.tga	天策	203	199	108	108	0	0	256	1	0	0	
6	9	92	data\source\texture\face\贴花_七秀.tga	七秀	203	185	108	108	0	0	256	1	0	0	
6	9	93	data\source\texture\face\贴花_五毒.tga	五毒	202	197	108	108	0	0	256	1	0	0	
6	9	94	data\source\texture\face\贴花_藏剑_f2.tga	藏剑	202	197	108	108	0	0	256	1	0	0	
6	9	95	data\source\texture\face\贴花_明教.tga	明教	201	197	108	108	0	0	256	1	0	0	
6	9	96	data\source\texture\face\贴花_丐帮.tga	丐帮	254	201	192	208	0	0	256	1	0	0	
6	9	97	data\source\texture\face\贴花_丐帮.tga	丐帮_ 翻转	254	201	192	208	0	0	256	1	0	1	
6	9	98	data\source\texture\face\贴花_花纹01.tga	绿色侧脸花左	277	229	128	128	0	0	256	1	0	1	
6	9	99	data\source\texture\face\贴花_花纹01.tga	绿色侧脸_翻转	277	229	128	128	0	0	256	1	0	0	
6	9	100	data\source\texture\face\贴花_花纹02.tga	蓝色侧脸花左	101	233	128	128	0	0	256	1	0	0	
6	9	101	data\source\texture\face\贴花_花纹02.tga	蓝色侧脸_翻转	101	233	128	128	0	0	256	1	0	1	
6	9	102	data\source\texture\face\贴花_花纹03.tga	青色侧脸花右	265	176	128	128	0	0	256	1	0	0	
6	9	103	data\source\texture\face\贴花_花纹03.tga	青色侧脸_翻转	265	176	128	128	0	0	256	1	0	1	
6	9	104	data\source\texture\face\贴花_脸蝶纹02.tga	大蝴蝶右	133	208	256	256	0	0	256	1	0	0	
6	9	105	data\source\texture\face\贴花_脸蝶纹02.tga	大蝴蝶_翻转	133	208	256	256	0	0	256	1	0	1	
6	9	106	data\source\texture\face\贴花_白华丽.tga	白色华丽	109	181	320	256	0	0	256	1	0	0	
6	9	107	data\source\texture\face\贴花_紫花.tga	紫藤花	112	203	320	256	0	0	256	1	0	1	
