RoleType	Type	ShowID	ColorID	szName	fMax	fMin	fScale	fColorR	fColorG	fColorB	fColorA	fMetallicity	fRoughness	fValue1Min	fValue1Max	fValue2Min	fValue2Max	fValue3Min	fValue3Max	fValue4Min	fValue4Max	fValue5Min	fValue5Max	fValue6Min	fValue6Max	fValue7Min	fValue7Max	fValue8Min	fValue8Max	fValue9Min	fValue9Max	fParam0	fParam1	fParam2	fParam3	fParam4	fParam5	fParam6	fParam7	fParam8	fParam9	fParam10	fParam11	fParam12	fParam13	fParam14
6	7	5	2	°µºì	2	0.58	0.65	0.564706	0.286275	0.278431	0.666667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	3	·Ûºì	1.22	0.12	0.7	0.644739	0.33875	0.320546	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.64	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	4	³È	1	0.3	0.6	0.690791	0.359289	0.299947	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	5	»Æ	1	0.44	0.6	0.624994	0.396674	0.263157	0.439216	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.28	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	6	»ÆÂÌ	1	0.51	0.6	0.572366	0.446845	0.252293	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	7	ÂÌ	1	0.49	0.6	0.529412	0.454582	0.222919	0.858824	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	8	ÉîÂÌ	1	0.47	0.63	0.447059	0.400595	0.21471	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	9	Çà°×	1	0.4	0.63	0.486275	0.409491	0.440772	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	10	Çà	1	0.4	0.61	0.422004	0.444388	0.493416	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	11	À¶	1	0.49	0.6	0.432822	0.412055	0.526314	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	12	×Ï	1	0.46	0.63	0.45687	0.369162	0.460533	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	13	×Ïºì	1	0.54	0.63	0.532891	0.329549	0.376989	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	14	Ñóºì	1	0.33	0.63	0.605264	0.326528	0.357931	0.564706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.72	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	15	·Û°×	1.22	0.26	0.63	0.603922	0.397314	0.412467	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.57	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	16	ºÚ	2	0.42	0.6	0.309804	0.305882	0.317647	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.58	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	5	17	Ä¬ÈÏ	2	0.61	0	1	1	1	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	1	ºì	1.34	0.25	0.5	0.67451	0.378836	0.363882	0.286275	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	2	°µºì	2	0.58	0.65	0.564706	0.286275	0.278431	0.666667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	3	·Ûºì	1.22	0.12	0.7	0.644739	0.33875	0.320546	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.64	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	4	³È	1	0.3	0.6	0.690791	0.359289	0.299947	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	5	»Æ	1	0.44	0.6	0.624994	0.396674	0.263157	0.439216	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.28	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	6	»ÆÂÌ	1	0.51	0.6	0.572366	0.446845	0.252293	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	7	ÂÌ	1	0.49	0.6	0.529412	0.454582	0.222919	0.858824	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	8	ÉîÂÌ	1	0.47	0.63	0.447059	0.400595	0.21471	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	9	Çà°×	1	0.4	0.63	0.486275	0.409491	0.440772	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	10	Çà	1	0.4	0.61	0.422004	0.444388	0.493416	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	11	À¶	1	0.49	0.6	0.432822	0.412055	0.526314	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	12	×Ï	1	0.46	0.63	0.45687	0.369162	0.460533	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	13	×Ïºì	1	0.54	0.63	0.532891	0.329549	0.376989	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	14	Ñóºì	1	0.33	0.63	0.605264	0.326528	0.357931	0.564706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.72	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	15	·Û°×	1.22	0.26	0.63	0.603922	0.397314	0.412467	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.57	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	16	ºÚ	2	0.42	0.6	0.309804	0.305882	0.317647	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.58	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	6	17	Ä¬ÈÏ	2	0.61	0	1	1	1	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	1	ºì	1.34	0.25	0.5	0.67451	0.378836	0.363882	0.286275	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	2	°µºì	2	0.58	0.65	0.564706	0.286275	0.278431	0.666667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	3	·Ûºì	1.22	0.12	0.7	0.644739	0.33875	0.320546	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.64	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	4	³È	1	0.3	0.6	0.690791	0.359289	0.299947	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	5	»Æ	1	0.44	0.6	0.624994	0.396674	0.263157	0.439216	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.28	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	»ÆÂÌ	1	0.51	0.6	0.572366	0.446845	0.252293	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	7	ÂÌ	1	0.49	0.6	0.529412	0.454582	0.222919	0.858824	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	8	ÉîÂÌ	1	0.47	0.63	0.447059	0.400595	0.21471	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	9	Çà°×	1	0.4	0.63	0.486275	0.409491	0.440772	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	10	Çà	1	0.4	0.61	0.422004	0.444388	0.493416	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	11	À¶	1	0.49	0.6	0.432822	0.412055	0.526314	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	12	×Ï	1	0.46	0.63	0.45687	0.369162	0.460533	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	13	×Ïºì	1	0.54	0.63	0.532891	0.329549	0.376989	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	14	Ñóºì	1	0.33	0.63	0.605264	0.326528	0.357931	0.564706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.72	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	15	·Û°×	1.22	0.26	0.63	0.603922	0.397314	0.412467	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.57	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	16	ºÚ	2	0.42	0.6	0.309804	0.305882	0.317647	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.58	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	17	Ä¬ÈÏ	2	0.61	0	1	1	1	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	1	ºì	1.34	0.25	0.5	0.67451	0.378836	0.363882	0.286275	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	2	°µºì	2	0.58	0.65	0.564706	0.286275	0.278431	0.666667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	3	·Ûºì	1.22	0.12	0.7	0.644739	0.33875	0.320546	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.64	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	4	³È	1	0.3	0.6	0.690791	0.359289	0.299947	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	5	»Æ	1	0.44	0.6	0.624994	0.396674	0.263157	0.439216	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.28	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	6	»ÆÂÌ	1	0.51	0.6	0.572366	0.446845	0.252293	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	7	ÂÌ	1	0.49	0.6	0.529412	0.454582	0.222919	0.858824	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	8	ÉîÂÌ	1	0.47	0.63	0.447059	0.400595	0.21471	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	9	Çà°×	1	0.4	0.63	0.486275	0.409491	0.440772	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	10	Çà	1	0.4	0.61	0.422004	0.444388	0.493416	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	11	À¶	1	0.49	0.6	0.432822	0.412055	0.526314	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	12	×Ï	1	0.46	0.63	0.45687	0.369162	0.460533	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	13	×Ïºì	1	0.54	0.63	0.532891	0.329549	0.376989	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	14	Ñóºì	1	0.33	0.63	0.605264	0.326528	0.357931	0.564706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.72	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	15	·Û°×	1.22	0.26	0.63	0.603922	0.397314	0.412467	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.57	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	16	ºÚ	2	0.42	0.6	0.309804	0.305882	0.317647	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.58	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	17	Ä¬ÈÏ	2	0.61	0	1	1	1	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	1	ºì	1.34	0.25	0.5	0.67451	0.378836	0.363882	0.286275	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	2	°µºì	2	0.58	0.65	0.564706	0.286275	0.278431	0.666667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	3	·Ûºì	1.22	0.12	0.7	0.644739	0.33875	0.320546	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.64	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	4	³È	1	0.3	0.6	0.690791	0.359289	0.299947	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	5	»Æ	1	0.44	0.6	0.624994	0.396674	0.263157	0.439216	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.28	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	6	»ÆÂÌ	1	0.51	0.6	0.572366	0.446845	0.252293	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	7	ÂÌ	1	0.49	0.6	0.529412	0.454582	0.222919	0.858824	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	8	ÉîÂÌ	1	0.47	0.63	0.447059	0.400595	0.21471	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	9	Çà°×	1	0.4	0.63	0.486275	0.409491	0.440772	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	10	Çà	1	0.4	0.61	0.422004	0.444388	0.493416	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	11	À¶	1	0.49	0.6	0.432822	0.412055	0.526314	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	12	×Ï	1	0.46	0.63	0.45687	0.369162	0.460533	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	13	×Ïºì	1	0.54	0.63	0.532891	0.329549	0.376989	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	14	Ñóºì	1	0.33	0.63	0.605264	0.326528	0.357931	0.564706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.72	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	15	·Û°×	1.22	0.26	0.63	0.603922	0.397314	0.412467	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.57	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	16	ºÚ	2	0.42	0.6	0.309804	0.305882	0.317647	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.58	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	9	17	Ä¬ÈÏ	2	0.61	0	1	1	1	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	1	ºì	1.34	0.25	0.5	0.67451	0.378836	0.363882	0.286275	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	2	°µºì	2	0.58	0.65	0.564706	0.286275	0.278431	0.666667	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	3	·Ûºì	1.22	0.12	0.7	0.644739	0.33875	0.320546	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.64	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	4	³È	1	0.3	0.6	0.690791	0.359289	0.299947	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	5	»Æ	1	0.44	0.6	0.624994	0.396674	0.263157	0.439216	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.28	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	6	»ÆÂÌ	1	0.51	0.6	0.572366	0.446845	0.252293	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	7	ÂÌ	1	0.49	0.6	0.529412	0.454582	0.222919	0.858824	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.38	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	8	ÉîÂÌ	1	0.47	0.63	0.447059	0.400595	0.21471	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	9	Çà°×	1	0.4	0.63	0.486275	0.409491	0.440772	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	10	Çà	1	0.4	0.61	0.422004	0.444388	0.493416	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.26	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	11	À¶	1	0.49	0.6	0.432822	0.412055	0.526314	0.8	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	12	×Ï	1	0.46	0.63	0.45687	0.369162	0.460533	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.51	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	13	×Ïºì	1	0.54	0.63	0.532891	0.329549	0.376989	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.47	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	14	Ñóºì	1	0.33	0.63	0.605264	0.326528	0.357931	0.564706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.72	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	15	·Û°×	1.22	0.26	0.63	0.603922	0.397314	0.412467	0.6	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.57	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	16	ºÚ	2	0.42	0.6	0.309804	0.305882	0.317647	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0.58	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	10	17	Ä¬ÈÏ	2	0.61	0	1	1	1	0.764706	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	1	»Ò	2	0.61	1	0.631586	0.631586	0.631586	0	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	2	°µ	2	0.61	0	0.258824	0.258824	0.258824	0	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	3	ºÚ	0.95	0.61	0	0.105257	0.0926223	0.0926223	0	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	4	ºì	2	0.61	1	1	0.42533	0.342107	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	5	³È	2	0.61	1	0.90132	0.587045	0.308354	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	6	»Æ	2	0.61	1	0.855268	0.682856	0.225254	0.4	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	7	ÂÌ	2	0.61	1	0.698604	0.776318	0.183856	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	8	Çà	2	0.61	1	0.390402	0.835523	0.755245	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	9	À¶	2	0.61	1	0.319326	0.533623	1	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	10	×Ï	2	0.61	1	0.567819	0.390387	0.967102	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	11	×Ïºì	2	0.61	1	0.86949	0.376898	0.888151	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	1	12	Ä¬ÈÏ	2	0.61	0	1	1	1	0.2	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	2	1	»Ò	2	0.61	1	0.631586	0.631586	0.631586	0	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	2	2	°µ	2	0.61	0	0.258824	0.258824	0.258824	0	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	2	3	ºÚ	0.95	0.61	0	0.105257	0.0926223	0.0926223	0	1	1	0	1	0	1.2	0	2	0	2	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
